,robot_speed,robot_speed_kmh,simulation_duration,generation,test_loss,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,delivery_rate,utilization_rate,num_risks,simulations,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,sequential_execution_time,execution_time
0,162,16.2,5,0,0.6507355750671455,12,14,11,14,11,14,12,14,9,11,10,11,11,14,9,12,9,12,9,11,0.5169425,1.0405757,12.405589,1,1.0405757,0.5169425,12.405589,0,59713643048,50,0.0,0.0,0.0009987354278564453
1,196,19.6,5,0,0.6507355750671455,12,13,9,11,9,13,10,11,10,14,0,0,0,0,0,0,0,0,0,0,0.29283342,1.0803938,8.171913,1,1.0803938,0.29283342,8.171913,1,59713643048,50,0.0,0.0,0.0010006427764892578
2,102,10.2,5,0,0.6507355750671455,11,14,11,14,10,11,9,11,10,11,9,12,10,13,0,0,0,0,0,0,0.1457769,0.77052766,7.956572,1,0.77052766,0.1457769,7.956572,2,59713643048,50,0.001020669937133789,0.001020669937133789,0.00099945068359375
3,107,10.7,5,0,0.6507355750671455,12,14,11,13,11,13,12,13,10,11,9,13,12,13,0,0,0,0,0,0,0.10978785,0.7022704,7.9547486,1,0.7022704,0.10978785,7.9547486,3,59713643048,50,0.0,0.0,0.0020008087158203125
4,12,1.2,5,0,0.6507355750671455,12,14,12,14,10,13,12,14,9,13,10,11,9,10,11,13,12,14,0,0,0.23351374,0.89797133,6.7173724,1,0.89797133,0.23351374,6.7173724,4,59713643048,50,0.0015020370483398438,0.0015020370483398438,0.0019996166229248047
5,184,18.4,5,0,0.6507355750671455,10,11,10,14,12,14,9,13,11,14,12,13,10,13,0,0,0,0,0,0,0.3898897,0.99371773,10.91898,1,0.99371773,0.3898897,10.91898,5,59713643048,50,0.0,0.0,0.0020003318786621094
6,186,18.6,5,0,0.6507355750671455,11,14,10,13,9,13,12,13,10,14,12,14,10,14,11,13,10,11,9,11,0.6283901,1.1037762,13.268268,1,1.1037762,0.6283901,13.268268,6,59713643048,50,0.0009996891021728516,0.0009996891021728516,0.0019996166229248047
7,121,12.1,5,0,0.6507355750671455,9,11,10,11,11,14,9,11,9,10,11,13,9,11,9,13,0,0,0,0,0.15458325,0.7067094,8.640702,1,0.7067094,0.15458325,8.640702,7,59713643048,50,0.001001119613647461,0.001001119613647461,0.0019998550415039062
8,50,5.0,5,0,0.6507355750671455,12,13,12,13,10,11,10,11,9,10,11,12,12,14,12,14,11,12,0,0,0.20571944,0.7394836,6.8668847,1,0.7394836,0.20571944,6.8668847,8,59713643048,50,0.0,0.0,0.0009999275207519531
9,16,1.6,5,0,0.6507355750671455,9,13,10,12,10,11,10,13,12,14,9,12,9,10,12,14,0,0,0,0,0.0,0.6495087,5.0709467,1,0.6495087,0.0,5.0709467,9,59713643048,50,0.0009996891021728516,0.0009996891021728516,0.0009999275207519531
