10 1 9 3 12 1 10 3 9 1 9 2 12 4 12 0 11 0 9 3 19 
9 1 9 0 9 1 10 0 9 0 9 1 12 0 9 0 11 0 10 0 11 
10 1 9 3 12 1 10 3 9 1 9 2 12 4 12 0 11 0 9 3 19 
9 1 9 0 12 1 10 0 9 0 9 0 12 0 12 0 11 0 9 0 10 
9 1 9 2 9 1 10 0 9 0 9 1 12 3 9 0 11 0 10 0 18 
9 1 9 0 9 1 10 0 9 0 9 1 12 4 10 0 11 0 10 1 11 
9 1 9 0 9 1 10 0 9 0 9 1 12 4 10 0 11 0 10 1 11 
9 1 9 2 12 1 10 0 9 0 9 2 12 0 11 0 11 0 9 2 15 
9 1 9 0 9 1 10 0 9 0 9 1 12 0 9 0 11 0 10 0 11 
9 1 9 2 9 1 10 1 9 0 9 0 12 2 9 0 11 0 9 0 13 
10 1 9 1 9 1 10 0 9 0 9 1 12 3 9 0 11 0 9 0 18 
9 1 9 0 9 1 10 0 9 0 9 0 12 0 9 0 11 0 9 0 14 
