,robot_speed,robot_speed_kmh,simulation_duration,generation,test_loss,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,delivery_rate,utilization_rate,num_risks,simulations,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,sequential_execution_time,execution_time
0,168,16.8,5,0,2.5384392976760863,11,14,9,10,10,14,11,14,11,14,10,13,11,12,12,13,12,14,0,0,0.3417939,0.95861244,10.4968815,1,0.95861244,0.3417939,10.4968815,0,59713643048,50,0.0009419918060302734,0.0009419918060302734,2.2024574279785156
1,33,3.3,5,0,2.5384392976760863,9,11,9,13,12,14,10,13,11,14,9,11,10,13,0,0,0,0,0,0,0.19316748,0.74144185,6.648826,1,0.74144185,0.19316748,6.648826,1,59713643048,50,0.0010008811950683594,0.0010008811950683594,1.3678102493286133
2,169,16.9,5,0,2.5384392976760863,9,13,11,13,9,11,9,13,11,14,10,12,9,13,0,0,0,0,0,0,0.2998283,0.78434086,8.883398,1,0.78434086,0.2998283,8.883398,2,59713643048,50,0.0009999275207519531,0.0009999275207519531,1.3376128673553467
3,118,11.8,5,0,2.5384392976760863,10,12,10,13,10,13,9,11,10,11,11,14,11,13,0,0,0,0,0,0,0.2502656,0.8426397,7.837235,1,0.8426397,0.2502656,7.837235,3,59713643048,50,0.0,0.0,1.3653802871704102
4,156,15.6,5,0,2.5384392976760863,11,13,12,13,10,12,9,11,9,13,10,11,10,14,11,12,0,0,0,0,0.23029912,0.9098182,8.408339,1,0.9098182,0.23029912,8.408339,4,59713643048,50,0.0,0.0,1.3611204624176025
5,123,12.3,5,0,2.5384392976760863,12,13,11,14,10,12,11,14,9,10,0,0,0,0,0,0,0,0,0,0,0.29023886,0.79646635,6.8633356,1,0.79646635,0.29023886,6.8633356,5,59713643048,50,0.0,0.0,1.3712596893310547
6,195,19.5,5,0,2.5384392976760863,10,13,10,11,10,12,9,13,10,13,9,13,12,14,0,0,0,0,0,0,0.33128566,0.8375062,8.948867,1,0.8375062,0.33128566,8.948867,6,59713643048,50,0.0010001659393310547,0.0010001659393310547,1.3552982807159424
7,83,8.3,5,0,2.5384392976760863,9,10,11,14,12,14,9,11,11,14,11,14,9,10,0,0,0,0,0,0,0.22256052,0.7533337,7.4416175,1,0.7533337,0.22256052,7.4416175,7,59713643048,50,0.0,0.0,1.4160361289978027
8,10,1.0,5,0,2.5384392976760863,12,13,10,14,11,13,10,12,12,14,11,12,0,0,0,0,0,0,0,0,0.014984395,0.74638,5.596161,1,0.74638,0.014984395,5.596161,8,59713643048,50,0.0009996891021728516,0.0009996891021728516,0.006999969482421875
9,66,6.6,5,0,2.5384392976760863,9,13,12,14,9,10,10,11,11,12,11,14,12,14,9,11,0,0,0,0,0.054996725,0.9317143,7.0639033,1,0.9317143,0.054996725,7.0639033,9,59713643048,50,0.0009975433349609375,0.0009975433349609375,0.006001472473144531
10,195,19.5,5,0,2.5384392976760863,12,14,10,11,12,14,9,12,9,13,9,13,0,0,0,0,0,0,0,0,0.21356833,0.77851856,8.365515,1,0.77851856,0.21356833,8.365515,10,59713643048,50,0.0,0.0,0.004997968673706055
11,16,1.6,5,0,2.5384392976760863,10,14,11,12,12,14,10,12,10,12,12,13,0,0,0,0,0,0,0,0,0.020796772,0.6987463,5.607227,1,0.6987463,0.020796772,5.607227,11,59713643048,50,0.0009982585906982422,0.0009982585906982422,0.007504940032958984
12,195,19.5,5,1,2.5384392976760863,11,14,10,11,10,12,9,11,10,14,9,13,0,0,0,0,0,0,0,0,0.21351403,0.7463473,8.360134,1,0.7463473,0.21351403,8.360134,12,59713643048,50,0.0009989738464355469,0.0009989738464355469,0.005997180938720703
13,10,1.0,5,1,2.5384392976760863,9,10,10,13,11,13,10,13,12,14,11,14,0,0,0,0,0,0,0,0,0.02854174,0.63945746,5.578147,1,0.63945746,0.02854174,5.578147,13,59713643048,50,0.0,0.0,0.00600123405456543
14,196,19.6,5,1,2.5384392976760863,10,14,11,12,9,10,10,12,10,14,9,11,9,10,0,0,0,0,0,0,0.28270227,0.8098167,8.934254,1,0.8098167,0.28270227,8.934254,14,59713643048,50,0.0,0.0,0.00599980354309082
15,14,1.4,5,1,2.5384392976760863,10,12,11,14,9,11,10,14,12,13,12,14,0,0,0,0,0,0,0,0,0.0,0.71328807,5.591133,1,0.71328807,0.0,5.591133,15,59713643048,50,0.0,0.0,0.003999948501586914
16,122,12.2,5,1,2.5384392976760863,9,13,10,12,11,14,9,12,9,11,0,0,0,0,0,0,0,0,0,0,0.290975,0.66044414,6.75947,1,0.66044414,0.290975,6.75947,16,59713643048,50,0.0010006427764892578,0.0010006427764892578,0.0050008296966552734
17,33,3.3,5,1,2.5384392976760863,9,11,11,13,9,12,11,14,11,12,10,12,0,0,0,0,0,0,0,0,0.026858982,0.65098286,5.8377514,1,0.65098286,0.026858982,5.8377514,17,59713643048,50,0.0,0.0,0.004998683929443359
18,199,19.9,5,1,2.5384392976760863,9,10,11,14,11,13,10,11,9,10,10,13,10,13,9,10,0,0,0,0,0.26246387,0.90022695,9.293818,1,0.90022695,0.26246387,9.293818,18,59713643048,50,0.001001596450805664,0.001001596450805664,0.00500178337097168
19,72,7.2,5,1,2.5384392976760863,10,13,10,11,9,13,10,13,9,13,12,14,0,0,0,0,0,0,0,0,0.08687031,0.67808175,6.250596,1,0.67808175,0.08687031,6.250596,19,59713643048,50,0.0,0.0,0.006056070327758789
20,10,1.0,5,1,2.5384392976760863,12,13,9,12,11,13,10,12,11,12,0,0,0,0,0,0,0,0,0,0,0.1874606,0.6888199,4.775162,1,0.6888199,0.1874606,4.775162,20,59713643048,50,0.0,0.0,0.004001140594482422
21,156,15.6,5,1,2.5384392976760863,11,13,12,13,10,12,9,11,9,13,9,13,10,13,11,12,0,0,0,0,0.21712655,0.91784334,8.369062,1,0.91784334,0.21712655,8.369062,21,59713643048,50,0.0,0.0,0.004000425338745117
22,123,12.3,5,1,2.5384392976760863,12,13,11,14,10,12,10,13,9,10,0,0,0,0,0,0,0,0,0,0,0.28579813,0.7984252,6.739141,1,0.7984252,0.28579813,6.739141,22,59713643048,50,0.0009982585906982422,0.0009982585906982422,0.004001140594482422
23,195,19.5,5,1,2.5384392976760863,10,13,11,12,10,11,9,13,10,13,9,13,12,14,0,0,0,0,0,0,0.34573013,0.8375826,9.032075,1,0.8375826,0.34573013,9.032075,23,59713643048,50,0.0009996891021728516,0.0009996891021728516,0.004999876022338867
24,10,1.0,5,2,2.5384392976760863,10,13,10,13,12,13,10,13,11,14,0,0,0,0,0,0,0,0,0,0,0.19384953,0.6363094,5.1255107,1,0.6363094,0.19384953,5.1255107,24,59713643048,50,0.0,0.0,0.004999399185180664
25,16,1.6,5,2,2.5384392976760863,9,10,11,12,10,13,10,12,12,14,10,11,0,0,0,0,0,0,0,0,0.0,0.6145302,5.392118,1,0.6145302,0.0,5.392118,25,59713643048,50,0.0010039806365966797,0.0010039806365966797,0.004003286361694336
26,122,12.2,5,2,2.5384392976760863,9,13,9,11,10,12,11,14,9,12,9,10,0,0,0,0,0,0,0,0,0.22002244,0.6860826,7.3146076,1,0.6860826,0.22002244,7.3146076,26,59713643048,50,0.0,0.0,0.00500178337097168
27,14,1.4,5,2,2.5384392976760863,10,12,9,11,10,13,11,12,9,12,0,0,0,0,0,0,0,0,0,0,0.21625292,0.6395109,4.624736,1,0.6395109,0.21625292,4.624736,27,59713643048,50,0.0,0.0,0.003999471664428711
28,10,1.0,5,2,2.5384392976760863,9,10,9,12,11,13,10,13,12,14,11,14,0,0,0,0,0,0,0,0,0.027652677,0.6353817,5.4898224,1,0.6353817,0.027652677,5.4898224,28,59713643048,50,0.0,0.0,0.004508495330810547
29,33,3.3,5,2,2.5384392976760863,9,10,11,13,9,12,11,13,11,12,10,11,0,0,0,0,0,0,0,0,0.025200333,0.66115946,5.714284,1,0.66115946,0.025200333,5.714284,29,59713643048,50,0.00099945068359375,0.00099945068359375,0.004000663757324219
30,13,1.3,5,2,2.5384392976760863,10,12,11,14,10,12,10,14,12,13,12,14,0,0,0,0,0,0,0,0,0.0,0.70652056,5.691386,1,0.70652056,0.0,5.691386,30,59713643048,50,0.0,0.0,0.004999637603759766
31,16,1.6,5,2,2.5384392976760863,10,14,11,12,11,14,9,11,10,11,12,13,0,0,0,0,0,0,0,0,0.005004432,0.7114934,5.4044385,1,0.7114934,0.005004432,5.4044385,31,59713643048,50,0.0,0.0,0.003999948501586914
32,32,3.2,5,2,2.5384392976760863,9,11,11,13,9,12,11,14,11,12,10,12,0,0,0,0,0,0,0,0,0.025222268,0.6505542,5.8170323,1,0.6505542,0.025222268,5.8170323,32,59713643048,50,0.0,0.0,0.00400233268737793
33,10,1.0,5,2,2.5384392976760863,12,13,9,12,11,13,10,12,12,14,10,11,0,0,0,0,0,0,0,0,0.019444343,0.72612715,5.3373895,1,0.72612715,0.019444343,5.3373895,33,59713643048,50,0.0,0.0,0.005000114440917969
34,122,12.2,5,2,2.5384392976760863,12,14,12,14,10,12,11,14,9,12,9,11,0,0,0,0,0,0,0,0,0.17628503,0.7825346,7.471448,1,0.7825346,0.17628503,7.471448,34,59713643048,50,0.0010001659393310547,0.0010001659393310547,0.004001140594482422
35,66,6.6,5,2,2.5384392976760863,9,13,10,11,11,12,11,14,12,14,9,11,0,0,0,0,0,0,0,0,0.097221136,0.63021046,6.674389,1,0.63021046,0.097221136,6.674389,35,59713643048,50,0.0,0.0,0.00500035285949707
36,10,1.0,5,3,2.5384392976760863,12,13,9,12,11,13,10,12,12,13,10,13,0,0,0,0,0,0,0,0,0.032168742,0.7438905,5.3385615,1,0.7438905,0.032168742,5.3385615,36,59713643048,50,0.0,0.0,0.004998683929443359
