,robot_speed,robot_speed_kmh,simulation_duration,generation,test_loss,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,delivery_rate,utilization_rate,num_risks,simulations,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,sequential_execution_time,execution_time
0,68,6.8,5,0,2.283368819100516,10,13,11,14,12,14,12,13,12,14,12,13,9,10,0,0,0,0,0,0,0.19601634,0.8083122,7.5431323,1,0.8083122,0.19601634,7.5431323,0,59713643048,50,0.0,0.0,2.1855974197387695
1,123,12.3,5,0,2.283368819100516,12,14,12,14,9,11,9,10,9,11,10,12,9,12,10,14,10,13,0,0,0.2465702,1.0917225,9.307214,1,1.0917225,0.2465702,9.307214,1,59713643048,50,0.0010387897491455078,0.0010387897491455078,1.403022050857544
2,25,2.5,5,0,2.283368819100516,10,11,9,13,10,14,9,10,11,14,9,13,9,11,9,13,0,0,0,0,0.0885754,0.9792363,5.75197,1,0.9792363,0.0885754,5.75197,2,59713643048,50,0.0009999275207519531,0.0009999275207519531,1.3740990161895752
3,84,8.4,5,0,2.283368819100516,9,10,10,13,10,14,9,10,10,11,9,11,12,14,9,11,12,14,0,0,0.19555792,0.94490224,8.08828,1,0.94490224,0.19555792,8.08828,3,59713643048,50,0.0010411739349365234,0.0010411739349365234,1.381516456604004
4,177,17.7,5,0,2.283368819100516,11,12,11,12,9,13,11,14,12,14,12,13,10,12,10,13,11,14,0,0,0.30026117,1.1022657,10.981696,1,1.1022657,0.30026117,10.981696,4,59713643048,50,0.00099945068359375,0.00099945068359375,1.3479537963867188
5,170,17.0,5,0,2.283368819100516,9,10,11,12,11,12,11,14,10,12,12,13,10,11,12,14,0,0,0,0,0.26978728,1.0834609,9.033439,1,1.0834609,0.26978728,9.033439,5,59713643048,50,0.0010013580322265625,0.0010013580322265625,1.362917423248291
6,76,7.6,5,0,2.283368819100516,12,14,11,14,9,13,10,12,11,14,10,11,10,12,0,0,0,0,0,0,0.18514135,0.9195272,7.021785,1,0.9195272,0.18514135,7.021785,6,59713643048,50,0.00099945068359375,0.00099945068359375,1.3746857643127441
7,48,4.8,5,0,2.283368819100516,9,12,11,14,10,11,12,14,11,14,12,13,10,12,0,0,0,0,0,0,0.2241269,0.811787,6.9016733,1,0.811787,0.2241269,6.9016733,7,59713643048,50,0.0,0.0,1.3665337562561035
8,158,15.8,5,0,2.283368819100516,9,10,10,12,11,12,10,11,9,10,10,14,9,13,12,14,11,13,9,11,0.33917275,1.0379708,10.850025,1,1.0379708,0.33917275,10.850025,8,59713643048,50,0.0,0.0,0.005000591278076172
9,62,6.2,5,0,2.283368819100516,9,10,12,13,9,12,10,13,10,14,9,11,12,13,9,12,12,14,9,12,0.37836924,0.87683237,8.760751,1,0.87683237,0.37836924,8.760751,9,59713643048,50,0.0,0.0,0.010005474090576172
10,116,11.6,5,0,2.283368819100516,11,12,9,12,12,14,10,13,11,12,10,14,10,14,0,0,0,0,0,0,0.16316506,0.88969564,8.072437,1,0.88969564,0.16316506,8.072437,10,59713643048,50,0.0009992122650146484,0.0009992122650146484,0.005492210388183594
11,183,18.3,5,0,2.283368819100516,10,13,9,13,9,12,12,14,12,13,12,13,11,12,11,13,0,0,0,0,0.23701254,1.0553254,9.544025,1,1.0553254,0.23701254,9.544025,11,59713643048,50,0.0010037422180175781,0.0010037422180175781,0.018984556198120117
12,62,6.2,5,1,2.283368819100516,9,10,12,13,10,13,10,14,9,11,11,12,11,14,9,12,0,0,0,0,0.16679499,1.0708716,6.6009307,1,1.0708716,0.16679499,6.6009307,12,59713643048,50,0.0010020732879638672,0.0010020732879638672,0.012996673583984375
13,76,7.6,5,1,2.283368819100516,12,14,11,14,10,13,9,13,10,12,11,14,10,13,10,12,0,0,0,0,0.11168907,1.1079037,7.007122,1,1.1079037,0.11168907,7.007122,13,59713643048,50,0.0019893646240234375,0.0019893646240234375,0.010001420974731445
14,170,17.0,5,1,2.283368819100516,9,10,10,11,9,13,10,11,12,14,10,11,9,12,0,0,0,0,0,0,0.28359976,0.9039923,8.881894,1,0.9039923,0.28359976,8.881894,14,59713643048,50,0.0010030269622802734,0.0010030269622802734,0.007997512817382812
15,84,8.4,5,1,2.283368819100516,9,10,10,13,9,13,10,11,9,10,11,13,11,13,9,12,0,0,0,0,0.16070858,1.0003091,6.9737983,1,1.0003091,0.16070858,6.9737983,15,59713643048,50,0.0,0.0,0.012000560760498047
16,170,17.0,5,1,2.283368819100516,9,10,11,12,11,12,11,14,10,12,12,13,9,10,12,14,0,0,0,0,0.26122257,1.085228,8.993788,1,1.085228,0.26122257,8.993788,16,59713643048,50,0.0,0.0,0.009013652801513672
17,62,6.2,5,1,2.283368819100516,9,10,12,13,9,12,10,13,10,13,9,11,12,13,9,12,12,14,9,12,0.35462245,0.877704,8.687686,1,0.877704,0.35462245,8.687686,17,59713643048,50,0.0010004043579101562,0.0010004043579101562,0.013509273529052734
18,84,8.4,5,1,2.283368819100516,9,10,10,12,10,11,9,10,9,11,9,11,12,14,0,0,0,0,0,0,0.21627012,0.78306,6.80987,1,0.78306,0.21627012,6.80987,18,59713643048,50,0.0009989738464355469,0.0009989738464355469,0.00700068473815918
19,170,17.0,5,1,2.283368819100516,9,10,11,12,11,14,11,14,10,12,10,12,12,14,0,0,0,0,0,0,0.36242923,0.9281393,9.17419,1,0.9281393,0.36242923,9.17419,19,59713643048,50,0.0,0.0,0.0060002803802490234
20,62,6.2,5,1,2.283368819100516,9,10,12,13,9,13,10,13,9,13,9,13,12,13,9,12,12,14,9,13,0.40655383,0.8483523,8.874003,1,0.8483523,0.40655383,8.874003,20,59713643048,50,0.0,0.0,0.009992361068725586
21,165,16.5,5,1,2.283368819100516,11,12,10,11,9,11,11,14,12,13,12,13,9,10,10,13,11,13,0,0,0.24680784,1.0232266,10.426033,1,1.0232266,0.24680784,10.426033,21,59713643048,50,0.0010082721710205078,0.0010082721710205078,0.011004924774169922
22,157,15.7,5,1,2.283368819100516,9,10,10,12,11,14,10,12,12,14,10,14,9,13,12,14,11,13,9,11,0.32947865,1.0665874,11.105209,1,1.0665874,0.32947865,11.105209,22,59713643048,50,0.0010068416595458984,0.0010068416595458984,0.008001327514648438
23,183,18.3,5,1,2.283368819100516,10,13,9,10,12,13,12,13,11,12,11,13,0,0,0,0,0,0,0,0,0.1505647,0.8088305,9.0726795,1,0.8088305,0.1505647,9.0726795,23,59713643048,50,0.0019795894622802734,0.0019795894622802734,0.010982513427734375
24,62,6.2,5,2,2.283368819100516,9,10,12,13,10,13,10,14,9,11,11,12,11,14,9,12,0,0,0,0,0.16679499,1.0708716,6.6009307,1,1.0708716,0.16679499,6.6009307,12,59713643048,50,0.0010020732879638672,0.0010020732879638672,0.003993988037109375
25,76,7.6,5,2,2.283368819100516,12,14,11,14,10,13,9,13,10,12,11,14,10,13,10,12,0,0,0,0,0.11168907,1.1079037,7.007122,1,1.1079037,0.11168907,7.007122,13,59713643048,50,0.0019893646240234375,0.0019893646240234375,0.006000518798828125
26,183,18.3,5,2,2.283368819100516,9,12,9,11,12,13,12,13,11,12,10,12,0,0,0,0,0,0,0,0,0.16733262,0.80352604,9.0306015,1,0.80352604,0.16733262,9.0306015,24,59713643048,50,0.00099945068359375,0.00099945068359375,0.015018463134765625
27,68,6.8,5,2,2.283368819100516,10,13,11,14,12,13,12,13,12,14,12,13,9,10,0,0,0,0,0,0,0.19610038,0.7897163,7.537188,1,0.7897163,0.19610038,7.537188,25,59713643048,50,0.0020029544830322266,0.0020029544830322266,0.009995222091674805
