,robot_speed,robot_speed_kmh,simulation_duration,generation,test_loss,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,delivery_rate,utilization_rate,num_risks,simulations,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,sequential_execution_time,execution_time
0,38,3.8,5,0,0.7896760012422289,12,14,10,12,9,12,9,11,11,14,12,13,11,13,10,11,12,13,0,0,0.2405513,1.168698,7.0996776,1,1.168698,0.2405513,7.0996776,0,59713643048,50,0.0009999275207519531,0.0009999275207519531,0.0030002593994140625
1,76,7.6,5,0,0.7896760012422289,9,10,10,12,9,10,9,12,10,11,9,13,11,14,10,12,12,14,9,12,0.10243195,0.8234621,8.992398,1,0.8234621,0.10243195,8.992398,1,59713643048,50,0.0009999275207519531,0.0009999275207519531,0.002001523971557617
2,104,10.4,5,0,0.7896760012422289,12,13,12,14,9,10,11,13,9,11,12,13,9,10,10,13,0,0,0,0,0.1854983,1.0314832,7.7884793,1,1.0314832,0.1854983,7.7884793,2,59713643048,50,0.0010030269622802734,0.0010030269622802734,0.0009989738464355469
3,167,16.7,5,0,0.7896760012422289,12,13,10,14,9,10,12,14,12,14,12,14,9,13,11,14,0,0,0,0,0.3206424,1.0779324,9.741221,1,1.0779324,0.3206424,9.741221,3,59713643048,50,0.0,0.0,0.0010006427764892578
4,187,18.7,5,0,0.7896760012422289,9,13,11,14,9,10,10,12,11,14,9,11,9,12,10,13,10,13,0,0,0.2973112,0.9287037,11.132392,1,0.9287037,0.2973112,11.132392,4,59713643048,50,0.0010001659393310547,0.0010001659393310547,0.0020012855529785156
5,92,9.2,5,0,0.7896760012422289,10,13,10,14,10,11,9,13,9,12,12,14,10,11,11,14,9,11,0,0,0.1659469,0.95313996,8.8208885,1,0.95313996,0.1659469,8.8208885,5,59713643048,50,0.0010018348693847656,0.0010018348693847656,0.001995563507080078
6,47,4.7,5,0,0.7896760012422289,12,14,12,13,10,11,12,14,10,12,11,14,0,0,0,0,0,0,0,0,0.18930042,0.87383825,5.888888,1,0.87383825,0.18930042,5.888888,6,59713643048,50,0.0009996891021728516,0.0009996891021728516,0.0009996891021728516
7,40,4.0,5,0,0.7896760012422289,11,12,10,13,12,14,9,13,10,12,10,11,9,12,12,13,0,0,0,0,0.3100257,1.2474456,6.2039514,1,1.2474456,0.3100257,6.2039514,7,59713643048,50,0.0,0.0,0.0030121803283691406
8,189,18.9,5,0,0.7896760012422289,10,13,9,11,9,11,11,14,9,12,10,11,12,14,10,12,12,14,0,0,0.28017902,0.897034,11.135951,1,0.897034,0.28017902,11.135951,8,59713643048,50,0.001001119613647461,0.001001119613647461,0.006013154983520508
9,150,15.0,5,0,0.7896760012422289,9,11,11,14,12,13,9,13,12,14,10,12,0,0,0,0,0,0,0,0,0.21308154,0.7450693,8.251786,1,0.7450693,0.21308154,8.251786,9,59713643048,50,0.0,0.0,0.0030024051666259766
10,52,5.2,5,0,0.7896760012422289,12,14,10,13,9,11,12,14,10,14,9,11,10,11,0,0,0,0,0,0,0.23195493,0.77657616,6.125298,1,0.77657616,0.23195493,6.125298,10,59713643048,50,0.0010001659393310547,0.0010001659393310547,0.0020008087158203125
11,88,8.8,5,0,0.7896760012422289,9,12,12,14,11,14,10,12,11,14,11,12,10,14,0,0,0,0,0,0,0.14643925,0.7011721,7.4658628,1,0.7011721,0.14643925,7.4658628,11,59713643048,50,0.0010159015655517578,0.0010159015655517578,0.001993894577026367
12,93,9.3,5,1,0.7896760012422289,12,14,12,13,11,14,10,13,10,13,0,0,0,0,0,0,0,0,0,0,0.23016033,0.8731331,5.871551,1,0.8731331,0.23016033,5.871551,12,59713643048,50,0.0,0.0,0.005990028381347656
13,45,4.5,5,1,0.7896760012422289,10,13,9,13,10,11,9,13,12,14,10,13,11,13,9,11,0,0,0,0,0.27642256,1.0456773,6.504623,1,1.0456773,0.27642256,6.504623,13,59713643048,50,0.0,0.0,0.0065152645111083984
14,40,4.0,5,1,0.7896760012422289,11,12,10,13,12,14,9,13,10,12,10,11,9,12,12,13,0,0,0,0,0.3100257,1.2474456,6.2039514,1,1.2474456,0.3100257,6.2039514,7,59713643048,50,0.0,0.0,0.0030202865600585938
15,52,5.2,5,1,0.7896760012422289,12,14,10,13,9,11,12,14,10,14,9,11,10,11,0,0,0,0,0,0,0.23195493,0.77657616,6.125298,1,0.77657616,0.23195493,6.125298,10,59713643048,50,0.0010001659393310547,0.0010001659393310547,0.001997709274291992
