,robot_speed,robot_speed_kmh,simulation_duration,generation,test_loss,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,delivery_rate,utilization_rate,num_risks,simulations,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,sequential_execution_time,execution_time
0,138,13.8,5,0,2.681447717973164,10,13,10,11,10,14,11,12,11,14,10,12,11,12,10,14,12,13,9,12,0.18140295,1.0125537,10.885458,1,1.0125537,0.18140295,10.885458,0,59713643048,50,0.0010013580322265625,0.0010013580322265625,3.258575201034546
1,64,6.4,5,0,2.681447717973164,9,10,10,11,12,14,12,14,12,14,9,10,9,11,0,0,0,0,0,0,0.26245633,0.8330839,7.2931848,1,0.8330839,0.26245633,7.2931848,1,59713643048,50,0.0010006427764892578,0.0010006427764892578,1.3550856113433838
2,163,16.3,5,0,2.681447717973164,9,12,11,12,10,11,12,14,12,13,9,13,0,0,0,0,0,0,0,0,0.23261473,0.9952117,8.480998,1,0.9952117,0.23261473,8.480998,2,59713643048,50,0.0010004043579101562,0.0010004043579101562,1.3734071254730225
3,15,1.5,5,0,2.681447717973164,10,11,9,11,11,14,11,14,9,12,9,12,10,13,12,14,10,14,12,14,0.29980782,0.96909165,7.5354686,1,0.96909165,0.29980782,7.5354686,3,59713643048,50,0.0009989738464355469,0.0009989738464355469,1.3744759559631348
4,149,14.9,5,0,2.681447717973164,9,10,11,12,10,11,10,13,12,14,12,14,10,14,11,13,0,0,0,0,0.26438108,0.8923904,9.622709,1,0.8923904,0.26438108,9.622709,4,59713643048,50,0.00099945068359375,0.00099945068359375,1.5544874668121338
5,42,4.2,5,0,2.681447717973164,11,14,9,12,11,13,11,12,12,13,11,12,12,14,9,11,12,14,9,10,0.23523441,0.9774293,8.641427,1,0.9774293,0.23523441,8.641427,5,59713643048,50,0.0009999275207519531,0.0009999275207519531,1.5153470039367676
6,75,7.5,5,0,2.681447717973164,10,11,9,10,9,12,11,12,9,10,10,12,12,14,11,12,10,12,0,0,0.23129681,0.767272,7.806415,1,0.767272,0.23129681,7.806415,6,59713643048,50,0.0,0.0,2.0046212673187256
7,21,2.1,5,0,2.681447717973164,10,11,10,13,11,14,12,14,11,13,10,11,11,12,11,13,0,0,0,0,0.36234024,0.921069,6.1859903,1,0.921069,0.36234024,6.1859903,7,59713643048,50,0.0010001659393310547,0.0010001659393310547,1.5415925979614258
8,40,4.0,5,0,2.681447717973164,9,10,10,11,9,11,10,14,9,12,11,12,11,14,11,12,0,0,0,0,0.3456941,0.84802115,6.3027697,1,0.84802115,0.3456941,6.3027697,8,59713643048,50,0.0,0.0,0.006999492645263672
9,37,3.7,5,0,2.681447717973164,12,13,9,11,9,11,11,12,11,12,12,14,9,10,0,0,0,0,0,0,0.28897265,0.8684286,6.4852686,1,0.8684286,0.28897265,6.4852686,9,59713643048,50,0.0,0.0,0.01079249382019043
10,22,2.2,5,0,2.681447717973164,10,12,10,12,10,12,11,14,9,11,10,14,9,12,11,13,0,0,0,0,0.3717914,0.87352,6.058956,1,0.87352,0.3717914,6.058956,10,59713643048,50,0.0009889602661132812,0.0009889602661132812,0.00599980354309082
11,130,13.0,5,0,2.681447717973164,11,14,11,13,10,13,11,14,11,12,10,14,12,14,0,0,0,0,0,0,0.27082804,0.865378,8.487275,1,0.865378,0.27082804,8.487275,11,59713643048,50,0.0009982585906982422,0.0009982585906982422,0.0169985294342041
12,75,7.5,5,1,2.681447717973164,10,13,10,11,9,13,11,12,11,14,10,12,10,13,12,13,9,12,0,0,0.21821633,0.78896344,8.277395,1,0.78896344,0.21821633,8.277395,12,59713643048,50,0.001996278762817383,0.001996278762817383,0.018001794815063477
13,137,13.7,5,1,2.681447717973164,10,11,9,10,9,12,11,12,9,10,10,12,12,14,10,12,0,0,0,0,0.251097,0.7935239,8.440373,1,0.7935239,0.251097,8.440373,13,59713643048,50,0.0009856224060058594,0.0009856224060058594,0.010109663009643555
14,20,2.0,5,1,2.681447717973164,10,14,9,12,11,13,11,12,11,12,11,13,9,11,11,12,0,0,0,0,0.36085775,0.88484955,6.0794992,1,0.88484955,0.36085775,6.0794992,14,59713643048,50,0.001993894577026367,0.001993894577026367,0.01799774169921875
15,42,4.2,5,1,2.681447717973164,10,11,10,13,11,14,12,14,11,13,10,11,10,12,9,10,0,0,0,0,0.35078576,0.9087455,6.7085114,1,0.9087455,0.35078576,6.7085114,15,59713643048,50,0.001001119613647461,0.001001119613647461,0.012998819351196289
16,45,4.5,5,1,2.681447717973164,12,13,9,11,9,11,11,12,11,12,12,14,9,10,0,0,0,0,0,0,0.28941992,0.8609863,6.6729097,1,0.8609863,0.28941992,6.6729097,16,59713643048,50,0.0019991397857666016,0.0019991397857666016,0.013001203536987305
17,37,3.7,5,1,2.681447717973164,12,13,9,11,9,11,11,12,11,12,12,14,9,10,0,0,0,0,0,0,0.28897265,0.8684286,6.4852686,1,0.8684286,0.28897265,6.4852686,9,59713643048,50,0.0,0.0,0.00099945068359375
18,138,13.8,5,1,2.681447717973164,10,11,10,12,11,12,11,14,9,11,11,14,10,13,12,13,9,11,0,0,0.22807306,0.84052867,9.862106,1,0.84052867,0.22807306,9.862106,17,59713643048,50,0.0009987354278564453,0.0009987354278564453,0.014008045196533203
