,robot_speed,robot_speed_kmh,simulation_duration,generation,test_loss,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,delivery_rate,utilization_rate,num_risks,simulations,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,sequential_execution_time,execution_time
0,150,15.0,5,0,0.7311272688210011,10,12,12,14,12,14,9,12,9,13,10,13,12,14,12,14,0,0,0,0,0.103851914,1.2886629,9.334767,1,1.2886629,0.103851914,9.334767,0,59713643048,50,0.0010001659393310547,0.0010001659393310547,0.002990245819091797
1,172,17.2,5,0,0.7311272688210011,12,14,10,11,12,13,11,12,10,12,9,10,11,13,11,13,0,0,0,0,0.10841119,1.304257,9.775954,1,1.304257,0.10841119,9.775954,1,59713643048,50,0.0009961128234863281,0.0009961128234863281,0.003998279571533203
2,73,7.3,5,0,0.7311272688210011,11,14,12,14,10,12,12,13,12,13,11,13,10,13,9,11,0,0,0,0,0.41481948,1.1361523,6.910491,1,1.1361523,0.41481948,6.910491,2,59713643048,50,0.0010089874267578125,0.0010089874267578125,0.002010822296142578
3,143,14.3,5,0,0.7311272688210011,11,14,11,14,10,12,12,14,9,12,10,14,10,12,11,14,12,14,0,0,0.0,0.6443951,11.440126,1,0.6443951,0.0,11.440126,3,59713643048,50,0.0,0.0,0.0029993057250976562
4,26,2.6,5,0,0.7311272688210011,9,11,11,12,9,11,11,12,9,12,12,14,9,13,10,14,0,0,0,0,0.6197283,1.0373914,4.7893515,1,1.0373914,0.6197283,4.7893515,4,59713643048,50,0.0010378360748291016,0.0010378360748291016,0.002995014190673828
5,190,19.0,5,0,0.7311272688210011,10,11,10,14,10,14,11,14,11,13,10,11,12,14,12,14,10,12,0,0,0.0,0.8189827,11.985814,1,0.8189827,0.0,11.985814,5,59713643048,50,0.0009922981262207031,0.0009922981262207031,0.007017850875854492
6,158,15.8,5,0,0.7311272688210011,11,12,12,14,11,12,11,12,11,12,12,14,10,11,12,14,12,14,0,0,0.0,0.7571578,11.3602,1,0.7571578,0.0,11.3602,6,59713643048,50,0.0009999275207519531,0.0009999275207519531,0.004004955291748047
7,122,12.2,5,0,0.7311272688210011,12,13,12,14,11,12,9,11,12,14,12,13,12,14,0,0,0,0,0,0,0.0,1.0556749,9.207667,1,1.0556749,0.0,9.207667,7,59713643048,50,0.000989675521850586,0.000989675521850586,0.002007007598876953
8,94,9.4,5,0,0.7311272688210011,12,14,12,14,12,14,10,12,10,13,12,13,11,13,12,13,0,0,0,0,0.34408832,1.3578095,7.595443,1,1.3578095,0.34408832,7.595443,8,59713643048,50,0.0010008811950683594,0.0010008811950683594,0.0029952526092529297
9,172,17.2,5,0,0.7311272688210011,12,14,9,11,12,14,10,13,11,14,9,13,12,14,11,13,0,0,0,0,0.051814795,1.2793896,10.271812,1,1.2793896,0.051814795,10.271812,9,59713643048,50,0.0,0.0,0.004002571105957031
10,157,15.7,5,0,0.7311272688210011,12,14,11,14,11,14,10,14,11,14,11,13,11,14,12,14,12,14,0,0,0.0,0.7731215,12.090393,1,0.7731215,0.0,12.090393,10,59713643048,50,0.001994609832763672,0.001994609832763672,0.006005525588989258
11,24,2.4,5,0,0.7311272688210011,12,14,9,13,10,14,10,12,11,14,11,13,10,13,0,0,0,0,0,0,0.31996202,0.89519274,5.919257,1,0.89519274,0.31996202,5.919257,11,59713643048,50,0.002009868621826172,0.002009868621826172,0.005002737045288086
12,150,15.0,5,1,0.7311272688210011,11,13,12,14,11,14,9,12,9,13,9,11,11,14,12,14,12,14,0,0,0.0,0.7436098,11.409098,1,0.7436098,0.0,11.409098,12,59713643048,50,0.000997304916381836,0.000997304916381836,0.0010006427764892578
13,122,12.2,5,1,0.7311272688210011,10,11,12,14,9,11,12,13,12,14,0,0,0,0,0,0,0,0,0,0,0.0,0.7115716,6.903847,1,0.7115716,0.0,6.903847,13,59713643048,50,0.0,0.0,0.002009153366088867
14,152,15.2,5,1,0.7311272688210011,10,12,12,14,10,13,9,12,9,10,10,13,12,14,11,13,0,0,0,0,0.18999147,1.3058732,8.643758,1,1.3058732,0.18999147,8.643758,14,59713643048,50,0.0010068416595458984,0.0010068416595458984,0.0009918212890625
15,21,2.1,5,1,0.7311272688210011,12,13,12,14,9,12,10,14,10,13,11,13,10,13,0,0,0,0,0,0,0.52038866,0.9282105,5.109958,1,0.9282105,0.52038866,5.109958,15,59713643048,50,0.0,0.0,0.005005836486816406
16,94,9.4,5,1,0.7311272688210011,12,14,12,14,12,14,10,12,10,13,12,13,11,13,12,13,0,0,0,0,0.34408832,1.3578095,7.595443,1,1.3578095,0.34408832,7.595443,8,59713643048,50,0.0010008811950683594,0.0010008811950683594,0.002005338668823242
17,143,14.3,5,1,0.7311272688210011,11,14,11,14,10,12,12,14,9,12,10,14,10,12,11,14,12,14,0,0,0.0,0.6443951,11.440126,1,0.6443951,0.0,11.440126,3,59713643048,50,0.0,0.0,0.0009999275207519531
18,143,14.3,5,1,0.7311272688210011,11,14,10,14,10,12,12,14,10,12,10,13,10,11,10,12,11,14,11,14,0.0,0.7577443,12.195891,1,0.7577443,0.0,12.195891,16,59713643048,50,0.0,0.0,0.0009989738464355469
19,172,17.2,5,1,0.7311272688210011,11,14,10,11,12,13,9,12,10,12,11,13,0,0,0,0,0,0,0,0,0.0,0.92116046,9.119049,1,0.92116046,0.0,9.119049,17,59713643048,50,0.0,0.0,0.0010006427764892578
20,172,17.2,5,1,0.7311272688210011,12,14,9,11,12,14,10,13,11,14,9,13,11,13,11,13,0,0,0,0,0.0638845,1.2734318,10.151745,1,1.2734318,0.0638845,10.151745,18,59713643048,50,0.0009992122650146484,0.0009992122650146484,0.000997781753540039
21,143,14.3,5,1,0.7311272688210011,10,14,11,14,10,12,12,14,9,12,10,14,10,12,11,14,12,14,0,0,0.0,0.63115203,11.428567,1,0.63115203,0.0,11.428567,19,59713643048,50,0.0009899139404296875,0.0009899139404296875,0.004986286163330078
