,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,sequential_execution_time,execution_time
0,168,16.8,5,0,11,14,9,10,10,14,11,14,11,14,10,13,11,12,12,13,12,14,0,0,17.4,21.0,0.9796810699588475,0.42,1,21.0,0.9796810699588475,0.42,17.4,0.0,59713643048.0,50.0,89.72965574264526,89.72965574264526,0.0007901191711425781
1,33,3.3,5,0,9,11,9,13,12,14,10,13,11,14,9,11,10,13,0,0,0,0,0,0,12.8,11.8,0.962741402116402,0.236,1,11.8,0.962741402116402,0.236,12.8,1.0,59713643048.0,50.0,129.85849905014038,129.85849905014038,0.0004169940948486328
2,169,16.9,5,0,9,13,11,13,9,11,9,13,11,14,10,12,9,13,0,0,0,0,0,0,16.4,21.0,0.9656283068783068,0.42,1,21.0,0.9656283068783068,0.42,16.4,2.0,59713643048.0,50.0,93.57144546508789,93.57144546508789,0.00036072731018066406
3,118,11.8,5,0,10,12,10,13,10,13,9,11,10,11,11,14,11,13,0,0,0,0,0,0,12.0,15.0,0.9592592592592591,0.3,1,15.0,0.9592592592592591,0.3,12.0,3.0,59713643048.0,50.0,103.69088363647461,103.69088363647461,0.0003566741943359375
4,156,15.6,5,0,11,13,12,13,10,12,9,11,9,13,10,11,10,14,11,12,0,0,0,0,11.6,16.6,0.9547309027777777,0.332,1,16.6,0.9547309027777777,0.332,11.6,4.0,59713643048.0,50.0,97.92269968986511,97.92269968986511,0.0003643035888671875
5,123,12.3,5,0,12,13,11,14,10,12,11,14,9,10,0,0,0,0,0,0,0,0,0,0,6.0,9.4,0.9601296296296296,0.188,1,9.4,0.9601296296296296,0.188,6.0,5.0,59713643048.0,50.0,82.46651935577393,82.46651935577393,0.00033545494079589844
6,195,19.5,5,0,10,13,10,11,10,12,9,13,10,13,9,13,12,14,0,0,0,0,0,0,16.4,19.0,0.9532242063492063,0.38,1,19.0,0.9532242063492063,0.38,16.4,6.0,59713643048.0,50.0,101.88375854492188,101.88375854492188,0.00034427642822265625
7,83,8.3,5,0,9,10,11,14,12,14,9,11,11,14,11,14,9,10,0,0,0,0,0,0,9.2,12.6,0.9262499999999998,0.252,1,12.6,0.9262499999999998,0.252,9.2,7.0,59713643048.0,50.0,138.9991934299469,138.9991934299469,0.0003509521484375
8,10,1.0,5,0,12,13,10,14,11,13,10,12,12,14,11,12,0,0,0,0,0,0,0,0,3.4,3.8,0.9595023148148147,0.076,1,3.8,0.9595023148148147,0.076,3.4,8.0,59713643048.0,50.0,113.61875677108765,113.61875677108765,0.000347137451171875
9,66,6.6,5,0,9,13,12,14,9,10,10,11,11,12,11,14,12,14,9,11,0,0,0,0,9.6,12.8,0.9515277777777776,0.256,1,12.8,0.9515277777777776,0.256,9.6,9.0,59713643048.0,50.0,118.92361760139465,118.92361760139465,0.0003478527069091797
