,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,sequential_execution_time,execution_time
0,129,12.9,5,0,10,14,10,11,12,14,9,10,10,12,12,14,12,14,12,14,0,0,0,0,13.2,15.0,0.9347569444444443,0.3,1,15.0,0.9347569444444443,0.3,13.2,0,59713643048,50,123.43042635917664,123.43042635917664,0.0007014274597167969
1,50,5.0,5,0,9,10,12,14,12,14,9,13,10,12,10,11,12,13,12,14,0,0,0,0,7.6,11.0,0.9614149305555553,0.22,1,11.0,0.9614149305555553,0.22,7.6,1,59713643048,50,112.97578406333923,112.97578406333923,0.0003654956817626953
2,104,10.4,5,0,12,14,9,10,10,12,9,10,12,13,11,14,12,13,10,12,0,0,0,0,10.6,11.6,0.9451678240740738,0.232,1,11.6,0.9451678240740738,0.232,10.6,2,59713643048,50,118.28578543663025,118.28578543663025,0.00034928321838378906
3,62,6.2,5,0,12,13,9,13,11,14,11,14,11,13,11,12,12,14,10,12,9,10,0,0,10.6,14.8,0.9498328189300411,0.296,1,14.8,0.9498328189300411,0.296,10.6,3,59713643048,50,136.86682605743408,136.86682605743408,0.0003490447998046875
4,165,16.5,5,0,10,14,10,13,12,13,11,14,10,12,10,14,10,13,11,12,0,0,0,0,18.6,20.8,0.9652604166666666,0.416,1,20.8,0.9652604166666666,0.416,18.6,4,59713643048,50,86.37041091918945,86.37041091918945,0.0003402233123779297
5,161,16.1,5,0,12,14,9,11,11,13,11,12,11,14,10,11,9,11,9,10,11,14,0,0,13.0,16.8,0.9591975308641975,0.336,1,16.8,0.9591975308641975,0.336,13.0,5,59713643048,50,102.21419072151184,102.21419072151184,0.0003445148468017578
6,23,2.3,5,0,9,11,10,14,10,13,10,14,10,14,12,14,11,12,10,11,11,14,0,0,9.2,12.8,0.9553832304526748,0.256,1,12.8,0.9553832304526748,0.256,9.2,6,59713643048,50,155.2989308834076,155.2989308834076,0.00034165382385253906
7,120,12.0,5,0,10,12,10,13,11,14,10,14,11,13,10,12,11,13,11,13,12,14,11,13,22.6,22.6,0.9644027777777777,0.452,1,22.6,0.9644027777777777,0.452,22.6,7,59713643048,50,112.57806253433228,112.57806253433228,0.0003457069396972656
8,65,6.5,5,0,12,13,12,14,12,13,9,10,9,12,11,14,12,13,12,13,11,13,0,0,6.6,12.0,0.9381893004115225,0.24,1,12.0,0.9381893004115225,0.24,6.6,8,59713643048,50,133.9823522567749,133.9823522567749,0.00035572052001953125
9,112,11.2,5,0,11,12,9,11,12,14,9,10,9,12,12,13,11,14,10,11,11,14,9,12,17.2,18.6,0.960412037037037,0.372,1,18.6,0.960412037037037,0.372,17.2,9,59713643048,50,120.20915961265564,120.20915961265564,0.00035071372985839844
10,83,8.3,5,0,12,14,9,11,12,14,10,14,12,14,9,10,10,13,0,0,0,0,0,0,8.2,13.8,0.9531084656084655,0.276,1,13.8,0.9531084656084655,0.276,8.2,10,59713643048,50,109.53200721740723,109.53200721740723,0.0003380775451660156
11,125,12.5,5,0,11,13,11,13,10,14,12,14,9,10,11,14,11,14,12,14,10,12,0,0,15.4,20.2,0.9738065843621398,0.404,1,20.2,0.9738065843621398,0.404,15.4,11,59713643048,50,99.83346962928772,99.83346962928772,0.00040984153747558594
12,125,12.5,5,1,11,13,11,13,10,14,12,14,9,10,9,13,9,13,12,14,10,12,0,0,19.8,22.0,0.9715123456790121,0.44,1,22.0,0.9715123456790121,0.44,19.8,12,59713643048,50,103.32650899887085,103.32650899887085,0.00034356117248535156
13,165,16.5,5,1,10,14,10,13,12,13,11,14,10,12,11,14,10,13,0,0,0,0,0,0,15.6,19.0,0.9776421957671958,0.38,1,19.0,0.9776421957671958,0.38,15.6,13,59713643048,50,73.68771028518677,73.68771028518677,0.00033402442932128906
