10 0 9 1 9 0 10 0 10 0 11 1 10 4 10 1 11 0 10 0 12 
10 0 9 1 9 0 10 0 10 0 11 1 10 0 10 1 11 0 10 0 11 
10 0 9 0 9 0 9 0 10 0 11 1 10 4 10 1 10 0 10 0 11 
10 0 9 1 9 0 10 0 10 0 11 1 10 4 10 1 11 0 10 0 12 
10 0 9 0 9 0 9 0 10 0 11 1 10 4 10 1 10 0 10 0 11 
10 0 9 1 9 0 9 0 10 0 11 1 10 0 10 1 11 0 10 0 11 
10 0 9 1 9 0 10 0 10 0 11 1 10 4 10 1 11 0 10 0 12 
10 0 9 1 9 0 9 0 10 0 11 1 10 0 10 1 11 0 10 0 11 
10 0 9 1 9 0 9 0 10 0 11 1 10 4 10 1 10 0 10 0 12 
10 0 9 1 9 0 9 0 10 0 11 1 10 0 10 1 11 0 10 0 11 
10 0 9 1 9 0 10 0 10 0 11 1 10 4 10 1 10 0 10 0 12 
10 0 9 1 9 0 9 0 10 0 11 1 10 0 10 1 11 0 10 0 11 
