,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,sequential_execution_time,execution_time
0,59,5.9,5,0,9,13,11,12,12,13,12,14,12,14,12,14,12,14,0,0,0,0,0,0,9.6,11.2,0.9830456349206348,0.224,1,11.2,0.9830456349206348,0.224,9.6,0,59713643048,50,172.09515953063965,172.09515953063965,174.6558437347412
1,56,5.6,5,0,12,14,10,11,10,12,10,14,11,13,11,14,11,14,9,13,9,10,0,0,14.4,16.8,0.9565432098765432,0.336,1,16.8,0.9565432098765432,0.336,14.4,1,59713643048,50,304.4500033855438,304.4500033855438,309.2007989883423
2,135,13.5,5,0,9,13,9,10,12,14,12,13,10,12,10,11,12,13,9,12,0,0,0,0,12.0,14.4,0.9510474537037036,0.288,1,14.4,0.9510474537037036,0.288,12.0,2,59713643048,50,230.7912735939026,230.7912735939026,230.89718556404114
3,180,18.0,5,0,12,13,11,12,9,12,11,13,11,13,9,12,10,14,10,14,0,0,0,0,18.8,20.0,0.9724421296296295,0.4,1,20.0,0.9724421296296295,0.4,18.8,3,59713643048,50,195.48858070373535,195.48858070373535,199.19712853431702
4,191,19.1,5,0,11,14,10,11,12,14,12,14,12,14,10,13,12,13,9,10,0,0,0,0,13.6,15.0,0.9564583333333332,0.3,1,15.0,0.9564583333333332,0.3,13.6,4,59713643048,50,225.5112063884735,225.5112063884735,225.51994037628174
5,154,15.4,5,0,10,11,9,11,9,11,9,11,11,14,10,12,0,0,0,0,0,0,0,0,11.8,12.0,0.9852006172839505,0.24,1,12.0,0.9852006172839505,0.24,11.8,5,59713643048,50,146.6645486354828,146.6645486354828,146.6712417602539
6,84,8.4,5,0,12,14,9,12,10,11,9,13,12,14,10,12,12,14,10,14,12,14,0,0,16.0,19.4,0.9650771604938271,0.388,1,19.4,0.9650771604938271,0.388,16.0,6,59713643048,50,259.22981214523315,259.22981214523315,259.2375771999359
7,116,11.6,5,0,12,14,9,10,9,11,12,13,9,11,9,13,9,11,9,11,11,13,10,13,15.4,20.0,0.9586458333333331,0.4,1,20.0,0.9586458333333331,0.4,15.4,7,59713643048,50,288.66902899742126,288.66902899742126,288.67595386505127
8,20,2.0,5,0,9,13,11,12,9,13,10,12,10,14,9,10,11,14,9,11,0,0,0,0,6.4,10.6,0.945636574074074,0.212,1,10.6,0.945636574074074,0.212,6.4,8,59713643048,50,401.539598941803,401.539598941803,401.54641795158386
9,190,19.0,5,0,10,11,10,14,11,13,11,13,10,12,12,14,9,13,0,0,0,0,0,0,12.0,17.2,0.9570833333333333,0.344,1,17.2,0.9570833333333333,0.344,12.0,9,59713643048,50,220.84893536567688,220.84893536567688,220.95560216903687
10,109,10.9,5,0,11,14,10,14,11,14,12,14,10,14,11,14,0,0,0,0,0,0,0,0,12.0,17.4,0.9740856481481481,0.348,1,17.4,0.9740856481481481,0.348,12.0,10,59713643048,50,177.35745406150818,177.35745406150818,180.8365330696106
11,83,8.3,5,0,9,10,11,14,9,12,12,14,11,14,12,14,12,13,0,0,0,0,0,0,11.6,12.6,0.9331679894179894,0.252,1,12.6,0.9331679894179894,0.252,11.6,11,59713643048,50,293.76993775367737,293.76993775367737,293.7781617641449
12,56,5.6,5,1,10,11,10,12,10,12,11,13,11,13,9,13,0,0,0,0,0,0,0,0,8.4,10.2,0.9741666666666666,0.204,1,10.2,0.9741666666666666,0.204,8.4,12,59713643048,50,195.87829732894897,195.87829732894897,195.88594508171082
13,154,15.4,5,1,10,13,9,11,9,12,9,11,10,13,11,14,10,12,0,0,0,0,0,0,13.2,17.6,0.9680555555555556,0.352,1,17.6,0.9680555555555556,0.352,13.2,13,59713643048,50,219.07835626602173,219.07835626602173,219.08746910095215
14,59,5.9,5,1,9,13,11,12,12,13,12,14,12,14,12,14,12,14,0,0,0,0,0,0,9.6,11.2,0.9830456349206348,0.224,1,11.2,0.9830456349206348,0.224,9.6,0,59713643048,50,172.09515953063965,172.09515953063965,0.0028655529022216797
15,59,5.9,5,1,9,13,11,12,12,13,12,14,12,14,12,14,12,14,0,0,0,0,0,0,9.6,11.2,0.9830456349206348,0.224,1,11.2,0.9830456349206348,0.224,9.6,0,59713643048,50,172.09515953063965,172.09515953063965,0.0020782947540283203
16,82,8.2,5,1,9,10,10,13,9,10,11,12,10,11,12,14,9,13,0,0,0,0,0,0,8.0,11.2,0.9475992063492061,0.224,1,11.2,0.9475992063492061,0.224,8.0,14,59713643048,50,244.96558165550232,244.96558165550232,244.97066974639893
17,190,19.0,5,1,10,11,11,14,9,12,12,14,11,14,12,14,0,0,0,0,0,0,0,0,10.0,14.0,0.9574151234567901,0.28,1,14.0,0.9574151234567901,0.28,10.0,15,59713643048,50,206.4752025604248,206.4752025604248,206.48320198059082
18,15,1.5,5,1,12,13,9,10,9,12,9,12,11,13,9,12,9,11,0,0,0,0,0,0,3.0,6.0,0.9032671957671958,0.12,1,6.0,0.9032671957671958,0.12,3.0,16,59713643048,50,457.4899854660034,457.4899854660034,457.49713158607483
19,185,18.5,5,1,9,12,10,11,9,11,9,11,10,14,10,11,11,14,11,14,9,12,0,0,18.6,22.0,0.9621707818930041,0.44,1,22.0,0.9621707818930041,0.44,18.6,17,59713643048,50,266.98220038414,266.98220038414,267.0777702331543
20,109,10.9,5,1,11,14,10,14,11,14,12,14,10,14,11,14,0,0,0,0,0,0,0,0,12.0,17.4,0.9740856481481481,0.348,1,17.4,0.9740856481481481,0.348,12.0,10,59713643048,50,177.35745406150818,177.35745406150818,0.0021767616271972656
21,109,10.9,5,1,11,14,10,14,11,14,12,14,10,14,11,14,0,0,0,0,0,0,0,0,12.0,17.4,0.9740856481481481,0.348,1,17.4,0.9740856481481481,0.348,12.0,10,59713643048,50,177.35745406150818,177.35745406150818,0.001703023910522461
22,154,15.4,5,1,10,11,9,11,9,11,11,13,10,11,11,14,10,12,0,0,0,0,0,0,8.2,12.6,0.9443253968253967,0.252,1,12.6,0.9443253968253967,0.252,8.2,18,59713643048,50,245.0794379711151,245.0794379711151,248.7577702999115
23,180,18.0,5,1,12,13,10,11,9,11,9,11,9,11,10,14,10,13,0,0,0,0,0,0,13.6,15.0,0.9581349206349206,0.3,1,15.0,0.9581349206349206,0.3,13.6,19,59713643048,50,205.68863916397095,205.68863916397095,205.6971230506897
24,157,15.7,5,2,10,11,9,11,9,11,11,14,10,11,11,14,10,12,0,0,0,0,0,0,8.8,13.6,0.9472949735449735,0.272,1,13.6,0.9472949735449735,0.272,8.8,20,59713643048,50,244.99600839614868,244.99600839614868,245.0105152130127
25,154,15.4,5,2,10,11,9,11,9,11,11,13,10,11,11,14,10,12,0,0,0,0,0,0,8.2,12.6,0.9443253968253967,0.252,1,12.6,0.9443253968253967,0.252,8.2,18,59713643048,50,245.0794379711151,245.0794379711151,0.002354145050048828
26,82,8.2,5,2,9,10,10,13,9,10,11,12,11,12,12,14,12,13,0,0,0,0,0,0,5.6,8.6,0.9380687830687829,0.172,1,8.6,0.9380687830687829,0.172,5.6,21,59713643048,50,244.1018364429474,244.1018364429474,244.1099762916565
27,82,8.2,5,2,9,10,11,14,9,12,11,14,9,13,12,14,9,12,0,0,0,0,0,0,15.0,16.0,0.9476421957671958,0.32,1,16.0,0.9476421957671958,0.32,15.0,22,59713643048,50,290.3689796924591,290.3689796924591,290.3767740726471
28,20,2.0,5,2,9,13,11,13,9,13,10,12,10,14,9,10,11,14,9,11,0,0,0,0,9.6,11.2,0.9624594907407407,0.224,1,11.2,0.9624594907407407,0.224,9.6,23,59713643048,50,367.9956557750702,367.9956557750702,368.00408363342285
29,56,5.6,5,2,10,11,10,12,10,12,11,13,11,13,9,13,0,0,0,0,0,0,0,0,8.4,10.2,0.9741666666666666,0.204,1,10.2,0.9741666666666666,0.204,8.4,12,59713643048,50,195.87829732894897,195.87829732894897,0.0028924942016601562
30,59,5.9,5,2,9,13,11,12,10,11,11,14,12,14,10,12,12,14,0,0,0,0,0,0,10.4,11.6,0.9775462962962962,0.232,1,11.6,0.9775462962962962,0.232,10.4,24,59713643048,50,207.63006496429443,207.63006496429443,207.7518949508667
31,154,15.4,5,2,9,10,9,11,9,11,11,12,11,14,10,12,0,0,0,0,0,0,0,0,5.8,10.8,0.9715740740740739,0.216,1,10.8,0.9715740740740739,0.216,5.8,25,59713643048,50,190.54219436645508,190.54219436645508,195.06664943695068
32,135,13.5,5,2,9,13,11,12,9,11,12,14,10,11,10,13,9,10,11,12,9,12,0,0,13.0,17.2,0.9583436213991767,0.344,1,17.2,0.9583436213991767,0.344,13.0,26,59713643048,50,262.86358618736267,262.86358618736267,262.8724272251129
33,20,2.0,5,2,9,13,9,10,11,14,10,11,11,14,9,11,0,0,0,0,0,0,0,0,5.6,7.0,0.9512268518518519,0.14,1,7.0,0.9512268518518519,0.14,5.6,27,59713643048,50,293.0534746646881,293.0534746646881,293.0683705806732
34,190,19.0,5,2,12,14,10,11,10,14,11,14,9,13,0,0,0,0,0,0,0,0,0,0,10.8,14.0,0.960388888888889,0.28,1,14.0,0.960388888888889,0.28,10.8,28,59713643048,50,196.31222796440125,196.31222796440125,196.32081580162048
35,135,13.5,5,2,9,10,12,14,11,12,10,12,9,11,9,13,11,12,12,14,0,0,0,0,12.2,14.2,0.9576562499999999,0.284,1,14.2,0.9576562499999999,0.284,12.2,29,59713643048,50,255.51182651519775,255.51182651519775,255.51975202560425
36,20,2.0,5,3,9,13,9,10,10,13,9,10,10,13,9,11,0,0,0,0,0,0,0,0,5.6,7.2,0.9598611111111112,0.144,1,7.2,0.9598611111111112,0.144,5.6,30,59713643048,50,265.59989047050476,265.59989047050476,265.6076908111572
37,15,1.5,5,3,12,13,9,10,9,12,9,12,9,12,9,11,0,0,0,0,0,0,0,0,3.2,5.2,0.9184645061728395,0.104,1,5.2,0.9184645061728395,0.104,3.2,31,59713643048,50,382.8637068271637,382.8637068271637,382.870728969574
38,154,15.4,5,3,9,10,9,10,9,11,11,12,10,11,11,14,10,12,0,0,0,0,0,0,8.6,10.8,0.952116402116402,0.216,1,10.8,0.952116402116402,0.216,8.6,32,59713643048,50,231.00797986984253,231.00797986984253,231.08981037139893
39,154,15.4,5,3,10,11,9,11,9,11,11,13,11,14,10,12,0,0,0,0,0,0,0,0,8.4,11.8,0.9736496913580246,0.236,1,11.8,0.9736496913580246,0.236,8.4,33,59713643048,50,177.76802349090576,177.76802349090576,181.9679892063141
