,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,sequential_execution_time,execution_time
0,27,2.7,5,0,11,14,10,12,11,12,11,12,9,10,9,10,12,14,11,13,0,0,0,0,5.0,7.2,0.9211516203703702,0.144,1,7.2,0.9211516203703702,0.144,5.0,0,59713643048,50,381.93354964256287,381.93354964256287,384.569007396698
1,173,17.3,5,0,12,14,12,14,11,13,10,11,11,13,12,14,12,14,11,14,12,14,10,13,15.6,21.0,0.9609490740740739,0.42,1,21.0,0.9609490740740739,0.42,15.6,1,59713643048,50,236.59222531318665,236.59222531318665,236.67583060264587
2,148,14.8,5,0,9,13,9,11,9,10,9,13,11,14,10,11,0,0,0,0,0,0,0,0,9.2,14.2,0.9339544753086421,0.284,1,14.2,0.9339544753086421,0.284,9.2,2,59713643048,50,269.94059443473816,269.94059443473816,274.3360912799835
3,125,12.5,5,0,12,14,11,13,10,11,10,12,9,12,11,13,11,14,9,11,0,0,0,0,13.6,15.8,0.9535011574074073,0.316,1,15.8,0.9535011574074073,0.316,13.6,3,59713643048,50,281.6005220413208,281.6005220413208,281.6223256587982
4,160,16.0,5,0,10,13,11,13,11,13,9,13,11,12,11,13,0,0,0,0,0,0,0,0,10.6,13.8,0.9647029320987653,0.276,1,13.8,0.9647029320987653,0.276,10.6,4,59713643048,50,173.25825572013855,173.25825572013855,173.26543426513672
5,157,15.7,5,0,9,11,12,14,10,12,12,14,9,10,10,14,10,13,0,0,0,0,0,0,14.4,16.0,0.9742559523809523,0.32,1,16.0,0.9742559523809523,0.32,14.4,5,59713643048,50,185.28789067268372,185.28789067268372,185.29381251335144
6,71,7.1,5,0,10,14,9,11,11,14,10,12,9,12,9,11,11,13,11,12,11,12,11,13,17.6,18.4,0.9587939814814813,0.368,1,18.4,0.9587939814814813,0.368,17.6,6,59713643048,50,307.7800736427307,307.7800736427307,307.78662037849426
7,177,17.7,5,0,10,12,12,13,10,14,9,13,10,13,9,12,10,12,10,11,0,0,0,0,13.0,20.0,0.9688454861111111,0.4,1,20.0,0.9688454861111111,0.4,13.0,7,59713643048,50,214.3996376991272,214.3996376991272,214.5132761001587
8,43,4.3,5,0,11,13,11,14,11,14,11,14,9,12,12,13,9,10,12,14,0,0,0,0,9.4,12.6,0.9731770833333332,0.252,1,12.6,0.9731770833333332,0.252,9.4,8,59713643048,50,272.1154317855835,272.1154317855835,276.6837658882141
9,20,2.0,5,0,9,12,9,10,9,10,12,13,11,14,9,10,9,12,0,0,0,0,0,0,5.6,6.2,0.9403306878306879,0.124,1,6.2,0.9403306878306879,0.124,5.6,9,59713643048,50,318.1457235813141,318.1457235813141,318.15334820747375
10,44,4.4,5,0,11,14,12,14,9,11,9,11,12,14,10,12,11,12,11,13,10,12,0,0,10.6,12.8,0.9590226337448559,0.256,1,12.8,0.9590226337448559,0.256,10.6,10,59713643048,50,317.1100492477417,317.1100492477417,317.22769141197205
11,102,10.2,5,0,10,11,10,13,9,10,11,14,10,12,10,11,9,10,10,14,0,0,0,0,12.8,14.6,0.9762094907407407,0.292,1,14.6,0.9762094907407407,0.292,12.8,11,59713643048,50,240.36450242996216,240.36450242996216,243.72887706756592
12,43,4.3,5,1,11,13,10,13,9,11,9,12,12,13,9,10,12,14,0,0,0,0,0,0,9.4,9.6,0.9292460317460317,0.192,1,9.6,0.9292460317460317,0.192,9.4,12,59713643048,50,336.0241312980652,336.0241312980652,336.03150701522827
13,102,10.2,5,1,10,11,10,13,10,11,11,13,11,14,11,14,10,11,9,10,10,14,0,0,11.4,17.4,0.9585673868312755,0.348,1,17.4,0.9585673868312755,0.348,11.4,13,59713643048,50,271.27568674087524,271.27568674087524,271.3888454437256
14,43,4.3,5,1,11,13,11,14,11,14,11,14,9,12,12,13,9,10,12,14,0,0,0,0,9.4,12.6,0.9731770833333332,0.252,1,12.6,0.9731770833333332,0.252,9.4,8,59713643048,50,272.1154317855835,272.1154317855835,0.0027201175689697266
15,43,4.3,5,1,11,13,11,14,11,14,11,14,9,12,12,13,9,10,12,14,0,0,0,0,9.4,12.6,0.9731770833333332,0.252,1,12.6,0.9731770833333332,0.252,9.4,8,59713643048,50,272.1154317855835,272.1154317855835,0.00168609619140625
16,151,15.1,5,1,9,12,11,13,9,13,9,11,11,12,11,13,0,0,0,0,0,0,0,0,12.0,13.6,0.9662307098765431,0.272,1,13.6,0.9662307098765431,0.272,12.0,14,59713643048,50,194.34262204170227,194.34262204170227,198.2719919681549
17,157,15.7,5,1,10,12,11,13,12,14,12,14,9,10,9,12,9,12,0,0,0,0,0,0,12.6,14.8,0.9643452380952381,0.296,1,14.8,0.9643452380952381,0.296,12.6,15,59713643048,50,220.29524302482605,220.29524302482605,220.30340695381165
18,175,17.5,5,1,10,13,10,12,11,13,9,10,9,11,11,12,12,14,10,12,0,0,0,0,12.4,15.0,0.9750405092592591,0.3,1,15.0,0.9750405092592591,0.3,12.4,16,59713643048,50,205.4823911190033,205.4823911190033,205.49100732803345
19,167,16.7,5,1,12,14,12,14,11,13,10,13,12,14,11,13,10,14,10,12,0,0,0,0,16.6,19.0,0.9773379629629628,0.38,1,19.0,0.9773379629629628,0.38,16.6,17,59713643048,50,176.05987238883972,176.05987238883972,176.06901264190674
20,125,12.5,5,1,11,13,12,14,10,12,10,11,9,12,11,13,11,12,12,14,0,0,0,0,10.2,14.0,0.9473379629629628,0.28,1,14.0,0.9473379629629628,0.28,10.2,18,59713643048,50,267.89106822013855,267.89106822013855,267.9001247882843
21,43,4.3,5,1,10,13,10,12,9,11,11,14,9,12,12,13,9,12,9,10,0,0,0,0,11.6,12.2,0.9553761574074073,0.244,1,12.2,0.9553761574074073,0.244,11.6,19,59713643048,50,345.7064256668091,345.7064256668091,345.71565556526184
22,43,4.3,5,1,11,13,11,13,11,14,9,10,11,14,9,12,12,14,12,14,0,0,0,0,11.4,13.0,0.9834201388888888,0.26,1,13.0,0.9834201388888888,0.26,11.4,20,59713643048,50,235.27060627937317,235.27060627937317,235.3581395149231
23,125,12.5,5,1,11,14,11,13,9,10,9,12,10,14,9,10,0,0,0,0,0,0,0,0,11.2,13.6,0.9619483024691357,0.272,1,13.6,0.9619483024691357,0.272,11.2,21,59713643048,50,196.42095112800598,196.42095112800598,200.0787124633789
24,44,4.4,5,2,11,14,12,14,9,11,11,13,10,12,9,10,11,13,10,11,0,0,0,0,8.0,10.6,0.9611979166666665,0.212,1,10.6,0.9611979166666665,0.212,8.0,22,59713643048,50,292.2074315547943,292.2074315547943,292.2196841239929
25,148,14.8,5,2,9,12,9,11,9,10,9,10,9,13,11,14,10,11,0,0,0,0,0,0,10.2,14.8,0.9721395502645503,0.296,1,14.8,0.9721395502645503,0.296,10.2,23,59713643048,50,226.35849165916443,226.35849165916443,226.36743688583374
26,125,12.5,5,2,11,12,12,14,10,12,11,12,11,12,11,12,12,14,0,0,0,0,0,0,9.8,9.2,0.9256944444444443,0.184,1,9.2,0.9256944444444443,0.184,9.8,24,59713643048,50,244.583904504776,244.583904504776,244.59429168701172
27,27,2.7,5,2,11,14,10,12,9,10,10,13,9,11,11,14,10,12,0,0,0,0,0,0,8.2,9.4,0.9748743386243387,0.188,1,9.4,0.9748743386243387,0.188,8.2,25,59713643048,50,269.34552097320557,269.34552097320557,269.35384488105774
28,43,4.3,5,2,11,13,10,13,9,11,9,12,12,13,9,10,12,14,0,0,0,0,0,0,9.4,9.6,0.9292460317460317,0.192,1,9.6,0.9292460317460317,0.192,9.4,12,59713643048,50,336.0241312980652,336.0241312980652,0.002332925796508789
29,43,4.3,5,2,11,13,11,14,11,14,11,14,9,12,12,13,9,10,12,14,0,0,0,0,9.4,12.6,0.9731770833333332,0.252,1,12.6,0.9731770833333332,0.252,9.4,8,59713643048,50,272.1154317855835,272.1154317855835,0.002119302749633789
30,43,4.3,5,2,11,13,10,13,11,14,11,14,9,12,12,13,9,10,12,14,0,0,0,0,10.6,12.6,0.9762094907407407,0.252,1,12.6,0.9762094907407407,0.252,10.6,26,59713643048,50,262.60676670074463,262.60676670074463,262.6144599914551
31,43,4.3,5,2,11,13,10,13,9,10,9,12,12,13,9,10,12,14,0,0,0,0,0,0,6.0,9.0,0.9334920634920634,0.18,1,9.0,0.9334920634920634,0.18,6.0,27,59713643048,50,312.4203736782074,312.4203736782074,312.42993807792664
32,154,15.4,5,2,11,14,9,11,9,10,9,12,9,10,0,0,0,0,0,0,0,0,0,0,9.2,9.8,0.9665740740740739,0.196,1,9.8,0.9665740740740739,0.196,9.2,28,59713643048,50,182.197119474411,182.197119474411,182.3157126903534
33,36,3.6,5,2,10,12,9,10,9,11,11,14,9,12,11,14,11,14,9,10,0,0,0,0,8.8,11.6,0.9389872685185184,0.232,1,11.6,0.9389872685185184,0.232,8.8,29,59713643048,50,346.0538625717163,346.0538625717163,349.72796535491943
34,19,1.9,5,2,9,11,11,14,11,13,9,10,11,12,9,10,12,13,11,13,0,0,0,0,5.0,6.4,0.9369560185185184,0.128,1,6.4,0.9369560185185184,0.128,5.0,30,59713643048,50,331.1048092842102,331.1048092842102,331.2034969329834
35,27,2.7,5,2,9,10,11,12,12,13,10,13,9,12,9,12,0,0,0,0,0,0,0,0,4.6,7.0,0.9511574074074073,0.14,1,7.0,0.9511574074074073,0.14,4.6,31,59713643048,50,256.3375735282898,256.3375735282898,256.4166886806488
36,43,4.3,5,3,11,12,12,14,10,12,11,12,11,12,9,11,9,10,12,14,0,0,0,0,7.4,8.2,0.9516493055555553,0.164,1,8.2,0.9516493055555553,0.164,7.4,32,59713643048,50,277.1904673576355,277.1904673576355,281.2109053134918
37,124,12.4,5,3,11,13,9,12,9,11,10,11,12,14,0,0,0,0,0,0,0,0,0,0,7.2,9.4,0.9554444444444444,0.188,1,9.4,0.9554444444444444,0.188,7.2,33,59713643048,50,184.38497757911682,184.38497757911682,184.39415550231934
38,125,12.5,5,3,9,12,11,12,12,13,9,10,9,13,0,0,0,0,0,0,0,0,0,0,7.2,9.4,0.9521898148148147,0.188,1,9.4,0.9521898148148147,0.188,7.2,34,59713643048,50,216.10524010658264,216.10524010658264,216.1144618988037
39,26,2.6,5,3,11,12,10,12,11,12,11,12,9,11,11,13,12,14,0,0,0,0,0,0,5.4,6.2,0.9503571428571427,0.124,1,6.2,0.9503571428571427,0.124,5.4,35,59713643048,50,263.114004611969,263.114004611969,263.12369084358215
40,43,4.3,5,3,9,10,12,13,10,13,9,10,9,12,0,0,0,0,0,0,0,0,0,0,6.4,6.2,0.9341296296296295,0.124,1,6.2,0.9341296296296295,0.124,6.4,36,59713643048,50,258.42451071739197,258.42451071739197,258.4330587387085
41,26,2.6,5,3,11,13,10,13,9,11,9,12,12,13,9,11,12,14,0,0,0,0,0,0,5.4,8.6,0.9513095238095237,0.172,1,8.6,0.9513095238095237,0.172,5.4,37,59713643048,50,295.5246467590332,295.5246467590332,295.5349862575531
42,19,1.9,5,3,9,11,11,14,11,12,9,10,11,12,9,11,9,10,12,13,10,12,0,0,6.4,6.8,0.9314557613168721,0.136,1,6.8,0.9314557613168721,0.136,6.4,38,59713643048,50,410.1151237487793,410.1151237487793,410.12375569343567
43,42,4.2,5,3,11,13,9,12,9,11,12,13,9,10,12,14,0,0,0,0,0,0,0,0,6.0,7.4,0.9033796296296296,0.148,1,7.4,0.9033796296296296,0.148,6.0,39,59713643048,50,342.13523268699646,342.13523268699646,342.26957607269287
44,44,4.4,5,3,11,14,12,14,9,10,11,13,10,12,9,10,11,13,10,11,0,0,0,0,7.2,10.2,0.9791782407407406,0.204,1,10.2,0.9791782407407406,0.204,7.2,40,59713643048,50,231.5077908039093,231.5077908039093,231.58967900276184
