9 0 12 0 10 0 9 0 11 0 10 0 12 0 9 0 9 0 9 0 10 
9 0 12 1 9 0 10 0 11 2 10 1 12 0 9 0 9 0 9 1 10 
9 1 12 1 10 0 10 0 9 2 10 1 12 0 10 2 9 0 9 0 15 
9 0 12 0 10 0 9 0 11 0 10 0 12 0 9 0 9 0 9 0 10 
9 0 12 0 10 0 10 0 11 0 10 1 12 0 9 0 9 0 9 0 10 
9 0 9 2 9 0 10 0 11 3 10 1 12 0 10 0 9 0 9 0 14 
9 0 12 0 10 0 10 0 11 0 10 1 12 0 9 0 9 0 9 0 10 
9 1 12 1 10 0 10 0 11 0 10 0 12 0 10 2 9 0 9 0 15 
9 0 9 2 9 0 10 0 11 3 10 1 12 0 10 0 9 0 9 0 14 
9 0 9 1 9 0 10 0 11 0 10 1 12 0 9 0 9 0 9 1 14 
9 0 12 1 9 0 10 0 11 0 10 1 12 0 9 0 9 0 9 1 10 
9 0 12 0 10 0 10 0 11 0 10 1 12 0 9 0 9 0 9 1 10 
