,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,sequential_execution_time,execution_time
0,41,4.1,5,0,9,12,12,14,10,12,9,12,9,12,12,14,12,14,0,0,0,0,0,0,9.0,11.6,0.9519047619047617,0.232,1,11.6,0.9519047619047617,0.232,9.0,0.0,59713643048.0,50.0,122.26519227027893,122.26519227027893,123.86317229270935
1,140,14.0,5,0,10,13,11,14,11,13,11,14,9,11,12,14,12,14,10,11,0,0,0,0,16.2,17.2,0.9670659722222221,0.344,1,17.2,0.9670659722222221,0.344,16.2,1.0,59713643048.0,50.0,99.97090077400208,99.97090077400208,101.60607290267944
2,34,3.4,5,0,9,13,10,13,11,14,12,14,11,14,11,14,9,12,11,13,0,0,0,0,11.4,14.6,0.9610908564814815,0.292,1,14.6,0.9610908564814815,0.292,11.4,2.0,59713643048.0,50.0,132.16251301765442,132.16251301765442,133.43234252929688
3,79,7.9,5,0,9,10,12,14,12,14,11,13,10,11,9,11,9,10,12,13,10,13,0,0,6.8,13.2,0.9546656378600823,0.264,1,13.2,0.9546656378600823,0.264,6.8,3.0,59713643048.0,50.0,115.1578278541565,115.1578278541565,115.16110968589783
4,156,15.6,5,0,11,14,9,13,9,13,9,11,12,14,11,14,11,14,9,12,0,0,0,0,18.6,23.4,0.9709519675925926,0.468,1,23.4,0.9709519675925926,0.468,18.6,4.0,59713643048.0,50.0,106.69790148735046,106.69790148735046,106.70087242126465
5,64,6.4,5,0,9,10,11,14,9,12,11,13,9,10,12,14,10,12,0,0,0,0,0,0,7.6,11.2,0.9438888888888888,0.224,1,11.2,0.9438888888888888,0.224,7.6,5.0,59713643048.0,50.0,116.36749792098999,116.36749792098999,116.37040042877197
6,65,6.5,5,0,12,14,12,13,9,12,12,14,10,12,9,13,11,14,0,0,0,0,0,0,9.6,13.8,0.9640211640211641,0.276,1,13.8,0.9640211640211641,0.276,9.6,6.0,59713643048.0,50.0,104.07578444480896,104.07578444480896,104.07897353172302
7,94,9.4,5,0,9,10,12,13,12,13,10,12,10,11,10,14,11,13,10,12,0,0,0,0,7.4,12.0,0.9180381944444442,0.24,1,12.0,0.9180381944444442,0.24,7.4,7.0,59713643048.0,50.0,142.44522953033447,142.44522953033447,142.44849014282227
8,108,10.8,5,0,10,11,9,12,12,13,9,12,9,12,10,11,10,14,10,13,9,13,10,11,16.4,22.2,0.9504675925925925,0.444,1,22.2,0.9504675925925925,0.444,16.4,8.0,59713643048.0,50.0,129.76628851890564,129.76628851890564,131.4313576221466
9,153,15.3,5,0,9,10,11,14,11,14,11,14,11,14,11,12,11,14,11,14,0,0,0,0,14.0,19.8,0.9653356481481481,0.396,1,19.8,0.9653356481481481,0.396,14.0,9.0,59713643048.0,50.0,94.29870676994324,94.29870676994324,94.3020248413086
