,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,sequential_execution_time,execution_time
0,21,2.1,5,0,9,10,12,14,11,14,12,14,9,12,10,14,0,0,0,0,0,0,0,0,6.2,8.0,0.9702777777777777,0.16,1,8.0,0.9702777777777777,0.16,6.2,0.0,59713643048.0,50.0,107.08534145355225,107.08534145355225,0.00041556358337402344
1,159,15.9,5,0,10,12,10,11,12,14,9,13,11,13,11,14,9,11,11,14,0,0,0,0,16.6,19.0,0.983923611111111,0.38,1,19.0,0.983923611111111,0.38,16.6,1.0,59713643048.0,50.0,77.66206216812134,77.66206216812134,0.0003409385681152344
2,91,9.1,5,0,9,13,11,12,9,11,11,14,12,13,12,14,10,14,9,11,0,0,0,0,12.2,16.8,0.9644502314814813,0.336,1,16.8,0.9644502314814813,0.336,12.2,2.0,59713643048.0,50.0,102.87394595146179,102.87394595146179,0.0004062652587890625
3,184,18.4,5,0,10,11,12,14,11,14,12,14,12,14,12,14,10,12,9,12,12,14,0,0,12.0,19.0,0.9581841563786008,0.38,1,19.0,0.9581841563786008,0.38,12.0,3.0,59713643048.0,50.0,97.96509766578674,97.96509766578674,0.00036025047302246094
4,114,11.4,5,0,12,13,11,12,9,12,10,13,11,12,10,12,11,14,9,11,11,13,0,0,14.0,16.6,0.9467695473251028,0.332,1,16.6,0.9467695473251028,0.332,14.0,4.0,59713643048.0,50.0,120.67979621887207,120.67979621887207,0.0003554821014404297
5,98,9.8,5,0,11,14,11,14,10,13,9,11,9,10,10,13,10,14,11,13,0,0,0,0,16.0,18.6,0.9612094907407407,0.372,1,18.6,0.9612094907407407,0.372,16.0,5.0,59713643048.0,50.0,125.01034045219421,125.01034045219421,0.00035190582275390625
6,155,15.5,5,0,10,12,9,13,12,14,10,13,12,14,10,13,0,0,0,0,0,0,0,0,11.4,15.8,0.9755787037037037,0.316,1,15.8,0.9755787037037037,0.316,11.4,6.0,59713643048.0,50.0,72.24091958999634,72.24091958999634,0.0003414154052734375
7,44,4.4,5,0,12,14,9,12,10,13,10,14,12,13,0,0,0,0,0,0,0,0,0,0,9.8,9.0,0.968611111111111,0.18,1,9.0,0.968611111111111,0.18,9.8,7.0,59713643048.0,50.0,79.04060864448547,79.04060864448547,0.0003364086151123047
8,180,18.0,5,0,10,12,11,12,12,14,11,13,11,14,10,14,9,13,9,10,0,0,0,0,14.4,19.0,0.9683043981481481,0.38,1,19.0,0.9683043981481481,0.38,14.4,8.0,59713643048.0,50.0,98.83056926727295,98.83056926727295,0.00033974647521972656
9,158,15.8,5,0,11,14,10,13,12,14,11,12,10,13,10,11,10,13,10,12,10,13,0,0,17.6,20.8,0.9693364197530864,0.416,1,20.8,0.9693364197530864,0.416,17.6,9.0,59713643048.0,50.0,96.70235681533813,96.70235681533813,0.0003457069396972656
10,179,17.9,5,0,11,12,11,14,12,14,10,11,11,14,11,13,12,14,11,14,0,0,0,0,14.4,16.8,0.9574421296296296,0.336,1,16.8,0.9574421296296296,0.336,14.4,10.0,59713643048.0,50.0,101.7138032913208,101.7138032913208,0.0003325939178466797
11,95,9.5,5,0,12,14,10,14,11,13,10,11,10,12,11,12,0,0,0,0,0,0,0,0,10.6,10.4,0.9342245370370369,0.208,1,10.4,0.9342245370370369,0.208,10.6,11.0,59713643048.0,50.0,107.78561186790466,107.78561186790466,0.00033736228942871094
12,180,18.0,5,1,10,11,11,12,12,14,10,13,11,12,10,14,9,13,10,11,9,10,0,0,17.2,18.0,0.9577983539094649,0.36,1,18.0,0.9577983539094649,0.36,17.2,12.0,59713643048.0,50.0,108.0473370552063,108.0473370552063,0.0003514289855957031
13,114,11.4,5,1,12,13,11,12,9,12,11,13,10,14,11,14,9,11,0,0,0,0,0,0,10.6,15.0,0.9775496031746032,0.3,1,15.0,0.9775496031746032,0.3,10.6,13.0,59713643048.0,50.0,85.23371005058289,85.23371005058289,0.0003376007080078125
14,114,11.4,5,1,11,12,11,14,12,14,10,12,11,14,11,13,12,13,11,14,0,0,0,0,11.6,15.8,0.9709027777777778,0.316,1,15.8,0.9709027777777778,0.316,11.6,14.0,59713643048.0,50.0,88.57544589042664,88.57544589042664,0.000339508056640625
15,178,17.8,5,1,12,13,11,12,9,12,10,11,11,12,9,11,11,14,9,11,10,14,0,0,15.4,17.8,0.9500128600823045,0.356,1,17.8,0.9500128600823045,0.356,15.4,15.0,59713643048.0,50.0,114.67827987670898,114.67827987670898,0.00034308433532714844
16,179,17.9,5,1,11,12,11,14,12,14,12,14,11,14,0,0,0,0,0,0,0,0,0,0,9.6,11.0,0.960148148148148,0.22,1,11.0,0.960148148148148,0.22,9.6,16.0,59713643048.0,50.0,63.32822513580322,63.32822513580322,0.00033211708068847656
17,44,4.4,5,1,12,14,9,12,9,10,10,13,9,11,10,14,12,13,0,0,0,0,0,0,8.6,11.2,0.9497982804232802,0.224,1,11.2,0.9497982804232802,0.224,8.6,17.0,59713643048.0,50.0,133.66082239151,133.66082239151,0.00033664703369140625
18,179,17.9,5,1,11,12,9,11,11,13,10,14,10,14,9,13,12,13,0,0,0,0,0,0,14.8,18.2,0.9682242063492063,0.364,1,18.2,0.9682242063492063,0.364,14.8,18.0,59713643048.0,50.0,75.61943554878235,75.61943554878235,0.000335693359375
19,114,11.4,5,1,12,14,11,12,12,14,10,13,11,12,10,12,11,14,9,11,0,0,0,0,13.0,14.6,0.9524363425925925,0.292,1,14.6,0.9524363425925925,0.292,13.0,19.0,59713643048.0,50.0,110.15804982185364,110.15804982185364,0.00039386749267578125
20,75,7.5,5,1,10,14,11,12,9,11,11,14,12,14,12,14,9,11,0,0,0,0,0,0,11.6,13.6,0.9645899470899469,0.272,1,13.6,0.9645899470899469,0.272,11.6,20.0,59713643048.0,50.0,98.15692806243896,98.15692806243896,0.00033164024353027344
21,155,15.5,5,1,9,11,9,13,12,14,10,13,9,13,10,13,0,0,0,0,0,0,0,0,11.6,17.8,0.9796797839506173,0.356,1,17.8,0.9796797839506173,0.356,11.6,21.0,59713643048.0,50.0,76.44442963600159,76.44442963600159,0.0003571510314941406
22,114,11.4,5,1,12,13,11,12,9,12,10,12,11,12,11,14,10,12,10,12,0,0,0,0,12.4,13.8,0.9598090277777778,0.276,1,13.8,0.9598090277777778,0.276,12.4,22.0,59713643048.0,50.0,94.3421037197113,94.3421037197113,0.00035119056701660156
23,179,17.9,5,1,10,11,11,14,11,13,10,11,10,11,11,14,9,11,12,14,11,14,0,0,13.4,18.0,0.9524074074074073,0.36,1,18.0,0.9524074074074073,0.36,13.4,23.0,59713643048.0,50.0,107.66460347175598,107.66460347175598,0.00034809112548828125
24,114,11.4,5,2,12,13,10,14,12,14,9,12,11,14,0,0,0,0,0,0,0,0,0,0,9.2,12.0,0.9664490740740741,0.24,1,12.0,0.9664490740740741,0.24,9.2,24.0,59713643048.0,50.0,79.25959610939026,79.25959610939026,0.00033926963806152344
25,154,15.4,5,2,9,10,11,12,11,14,9,12,12,14,11,14,10,12,12,14,0,0,0,0,13.8,17.0,0.9883796296296296,0.34,1,17.0,0.9883796296296296,0.34,13.8,25.0,59713643048.0,50.0,71.72051167488098,71.72051167488098,0.00034356117248535156
26,44,4.4,5,2,12,14,9,10,10,12,10,12,10,14,0,0,0,0,0,0,0,0,0,0,6.6,7.8,0.9488333333333332,0.156,1,7.8,0.9488333333333332,0.156,6.6,26.0,59713643048.0,50.0,95.40351343154907,95.40351343154907,0.00033926963806152344
27,114,11.4,5,2,12,14,9,11,10,14,12,14,9,10,11,12,0,0,0,0,0,0,0,0,7.6,11.2,0.9605555555555556,0.224,1,11.2,0.9605555555555556,0.224,7.6,27.0,59713643048.0,50.0,85.67137169837952,85.67137169837952,0.0003337860107421875
28,95,9.5,5,2,12,14,10,14,11,13,10,11,10,12,11,12,0,0,0,0,0,0,0,0,10.6,10.4,0.9342245370370369,0.208,1,10.4,0.9342245370370369,0.208,10.6,11.0,59713643048.0,50.0,107.78561186790466,107.78561186790466,0.00033211708068847656
29,95,9.5,5,2,12,14,10,14,11,13,10,11,10,12,11,12,0,0,0,0,0,0,0,0,10.6,10.4,0.9342245370370369,0.208,1,10.4,0.9342245370370369,0.208,10.6,11.0,59713643048.0,50.0,107.78561186790466,107.78561186790466,0.0003292560577392578
30,21,2.1,5,2,9,10,12,14,9,12,9,13,0,0,0,0,0,0,0,0,0,0,0,0,1.2,5.6,0.9182291666666667,0.112,1,5.6,0.9182291666666667,0.112,1.2,28.0,59713643048.0,50.0,114.76931738853455,114.76931738853455,0.0003299713134765625
31,178,17.8,5,2,11,12,10,14,10,11,10,12,10,13,12,14,11,14,0,0,0,0,0,0,13.4,16.0,0.9576388888888887,0.32,1,16.0,0.9576388888888887,0.32,13.4,29.0,59713643048.0,50.0,91.1709189414978,91.1709189414978,0.00034737586975097656
32,184,18.4,5,2,10,11,12,14,11,14,12,14,12,14,12,14,10,12,9,12,12,14,0,0,12.0,19.0,0.9581841563786008,0.38,1,19.0,0.9581841563786008,0.38,12.0,3.0,59713643048.0,50.0,97.96509766578674,97.96509766578674,0.0003457069396972656
