,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,sequential_execution_time,execution_time
0,162,16.2,5,0,12,14,11,14,11,14,12,14,9,11,10,11,11,14,9,12,9,12,9,11,17.2,24.0,0.9695277777777778,0.48,1,24.0,0.9695277777777778,0.48,17.2,0,59713643048,50,105.73432278633118,105.73432278633118,107.28545188903809
1,196,19.6,5,0,12,13,9,11,9,13,10,11,10,14,0,0,0,0,0,0,0,0,0,0,9.0,12.0,0.9549166666666666,0.24,1,12.0,0.9549166666666666,0.24,9.0,1,59713643048,50,79.23291659355164,79.23291659355164,81.59578275680542
2,102,10.2,5,0,11,14,11,14,10,11,9,11,10,11,9,12,10,13,0,0,0,0,0,0,10.8,14.6,0.9515145502645501,0.292,1,14.6,0.9515145502645501,0.292,10.8,2,59713643048,50,107.0578408241272,107.0578408241272,109.29160761833191
3,107,10.7,5,0,12,14,11,13,11,13,12,13,10,11,9,13,12,13,0,0,0,0,0,0,10.0,11.6,0.9335317460317458,0.232,1,11.6,0.9335317460317458,0.232,10.0,3,59713643048,50,103.25381922721863,103.25381922721863,104.52850461006165
4,12,1.2,5,0,12,14,12,14,10,13,12,14,9,13,10,11,9,10,11,13,12,14,0,0,3.6,7.6,0.9373868312757201,0.152,1,7.6,0.9373868312757201,0.152,3.6,4,59713643048,50,187.92469811439514,187.92469811439514,187.92825317382812
5,184,18.4,5,0,10,11,10,14,12,14,9,13,11,14,12,13,10,13,0,0,0,0,0,0,15.8,18.0,0.9541203703703703,0.36,1,18.0,0.9541203703703703,0.36,15.8,5,59713643048,50,94.96981835365295,94.96981835365295,94.97353267669678
6,186,18.6,5,0,11,14,10,13,9,13,12,13,10,14,12,14,10,14,11,13,10,11,9,11,18.2,26.0,0.950634259259259,0.52,1,26.0,0.950634259259259,0.52,18.2,6,59713643048,50,121.4056167602539,121.4056167602539,121.40859866142273
7,121,12.1,5,0,9,11,10,11,11,14,9,11,9,10,11,13,9,11,9,13,0,0,0,0,13.2,15.8,0.9475607638888888,0.316,1,15.8,0.9475607638888888,0.316,13.2,7,59713643048,50,126.03663921356201,126.03663921356201,126.04018378257751
8,50,5.0,5,0,12,13,12,13,10,11,10,11,9,10,11,12,12,14,12,14,11,12,0,0,7.2,8.0,0.9415123456790122,0.16,1,8.0,0.9415123456790122,0.16,7.2,8,59713643048,50,126.79755330085754,126.79755330085754,126.8011827468872
9,16,1.6,5,0,9,13,10,12,10,11,10,13,12,14,9,12,9,10,12,14,0,0,0,0,6.2,7.6,0.9495341435185184,0.152,1,7.6,0.9495341435185184,0.152,6.2,9,59713643048,50,168.26304650306702,168.26304650306702,168.26621866226196
10,140,14.0,5,0,12,13,12,14,9,11,10,13,11,13,12,14,9,12,11,14,11,12,0,0,14.2,18.4,0.9615586419753086,0.368,1,18.4,0.9615586419753086,0.368,14.2,10,59713643048,50,105.81624984741211,105.81624984741211,105.8278636932373
11,106,10.6,5,0,11,13,11,12,9,12,12,13,11,13,11,14,12,14,9,13,0,0,0,0,14.6,16.0,0.9357146990740739,0.32,1,16.0,0.9357146990740739,0.32,14.6,11,59713643048,50,120.5956916809082,120.5956916809082,120.59952116012573
12,184,18.4,5,1,12,13,9,11,10,13,10,13,0,0,0,0,0,0,0,0,0,0,0,0,11.2,9.0,0.9640162037037037,0.18,1,9.0,0.9640162037037037,0.18,11.2,12,59713643048,50,64.84253859519958,64.84253859519958,64.84661912918091
13,195,19.5,5,1,10,14,12,14,9,13,12,13,9,12,12,13,9,12,0,0,0,0,0,0,15.6,18.0,0.9552447089947088,0.36,1,18.0,0.9552447089947088,0.36,15.6,13,59713643048,50,96.80033755302429,96.80033755302429,99.68414044380188
14,186,18.6,5,1,11,14,10,13,10,14,12,13,9,13,12,14,10,13,11,13,10,11,9,11,18.8,25.2,0.9591527777777775,0.504,1,25.2,0.9591527777777775,0.504,18.8,14,59713643048,50,109.23235845565796,109.23235845565796,109.23561763763428
15,183,18.3,5,1,9,13,12,14,9,13,10,12,12,13,10,12,0,0,0,0,0,0,0,0,12.8,15.0,0.9658217592592591,0.3,1,15.0,0.9658217592592591,0.3,12.8,15,59713643048,50,75.2181658744812,75.2181658744812,75.22165870666504
16,184,18.4,5,1,10,11,11,14,10,14,12,14,10,13,11,14,9,10,10,13,0,0,0,0,18.4,20.0,0.9608883101851851,0.4,1,20.0,0.9608883101851851,0.4,18.4,16,59713643048,50,107.18878626823425,107.18878626823425,107.19247460365295
17,102,10.2,5,1,11,14,10,11,11,13,10,11,9,12,10,12,0,0,0,0,0,0,0,0,10.2,10.6,0.9325617283950617,0.212,1,10.6,0.9325617283950617,0.212,10.2,17,59713643048,50,100.32036542892456,100.32036542892456,100.32334566116333
18,186,18.6,5,1,11,14,10,13,9,13,12,13,12,14,12,14,10,12,11,14,10,11,9,11,15.8,23.0,0.9519675925925923,0.46,1,23.0,0.9519675925925923,0.46,15.8,18,59713643048,50,117.33813333511353,117.33813333511353,117.34113383293152
19,106,10.6,5,1,11,13,9,12,12,13,10,12,10,14,12,13,9,13,0,0,0,0,0,0,12.2,15.8,0.9670601851851852,0.316,1,15.8,0.9670601851851852,0.316,12.2,19,59713643048,50,83.36230492591858,83.36230492591858,83.36595320701599
20,107,10.7,5,1,12,14,11,14,10,12,9,13,10,11,9,10,9,11,11,13,0,0,0,0,14.0,15.8,0.9695167824074074,0.316,1,15.8,0.9695167824074074,0.316,14.0,20,59713643048,50,99.4395682811737,99.4395682811737,101.17629384994507
21,10,1.0,5,1,11,14,11,14,10,11,11,14,9,11,10,11,11,13,10,13,0,0,0,0,2.4,6.4,0.9491087962962962,0.128,1,6.4,0.9491087962962962,0.128,2.4,21,59713643048,50,164.68189072608948,164.68189072608948,164.68507862091064
22,102,10.2,5,1,10,13,11,14,10,11,11,13,10,11,9,11,10,13,0,0,0,0,0,0,10.2,13.8,0.9601587301587303,0.276,1,13.8,0.9601587301587303,0.276,10.2,22,59713643048,50,93.04148173332214,93.04148173332214,93.04571557044983
23,12,1.2,5,1,12,14,12,14,10,12,11,14,9,13,10,11,9,10,11,13,12,14,0,0,4.4,7.4,0.9518081275720163,0.148,1,7.4,0.9518081275720163,0.148,4.4,23,59713643048,50,159.11436319351196,159.11436319351196,159.11766266822815
24,121,12.1,5,2,12,14,10,11,10,12,9,13,9,10,11,13,9,11,11,14,0,0,0,0,12.6,15.6,0.9456076388888888,0.312,1,15.6,0.9456076388888888,0.312,12.6,24,59713643048,50,127.30775809288025,127.30775809288025,127.31153464317322
25,12,1.2,5,2,9,11,12,14,10,14,12,13,9,13,9,10,9,10,11,13,9,11,0,0,4.4,7.8,0.9476234567901235,0.156,1,7.8,0.9476234567901235,0.156,4.4,25,59713643048,50,169.5236656665802,169.5236656665802,169.52782249450684
26,12,1.2,5,2,12,14,12,14,10,13,11,14,9,13,10,11,9,10,11,13,12,14,0,0,3.0,7.6,0.9577186213991769,0.152,1,7.6,0.9577186213991769,0.152,3.0,26,59713643048,50,156.24798250198364,156.24798250198364,156.25165009498596
27,12,1.2,5,2,12,14,12,14,10,11,12,14,9,13,10,11,9,10,11,13,12,14,0,0,5.2,6.8,0.9542978395061726,0.136,1,6.8,0.9542978395061726,0.136,5.2,27,59713643048,50,147.51245641708374,147.51245641708374,147.51613092422485
28,102,10.2,5,2,10,14,10,11,11,13,9,12,10,11,0,0,0,0,0,0,0,0,0,0,9.6,9.8,0.9419398148148147,0.196,1,9.8,0.9419398148148147,0.196,9.6,28,59713643048,50,92.30703639984131,92.30703639984131,92.31106305122375
29,196,19.6,5,2,12,13,9,11,9,10,10,13,10,14,0,0,0,0,0,0,0,0,0,0,6.8,11.0,0.9543564814814813,0.22,1,11.0,0.9543564814814813,0.22,6.8,29,59713643048,50,85.62069845199585,85.62069845199585,87.73764109611511
30,117,11.7,5,2,12,14,12,14,11,13,10,12,12,13,10,11,9,13,12,13,0,0,0,0,11.0,14.2,0.9713715277777777,0.284,1,14.2,0.9713715277777777,0.284,11.0,30,59713643048,50,85.23792958259583,85.23792958259583,85.24170470237732
31,10,1.0,5,2,12,14,12,14,10,13,9,12,10,11,9,10,11,13,12,14,0,0,0,0,2.6,5.8,0.9462557870370369,0.116,1,5.8,0.9462557870370369,0.116,2.6,31,59713643048,50,170.8981363773346,170.8981363773346,173.16814613342285
32,16,1.6,5,2,9,13,10,11,10,11,10,13,12,14,9,12,9,10,12,14,0,0,0,0,6.8,7.4,0.9753530092592592,0.148,1,7.4,0.9753530092592592,0.148,6.8,32,59713643048,50,129.65145707130432,129.65145707130432,131.9878053665161
33,50,5.0,5,2,12,13,12,13,10,11,10,11,9,10,11,12,12,14,12,14,11,12,0,0,7.2,8.0,0.9415123456790122,0.16,1,8.0,0.9415123456790122,0.16,7.2,8,59713643048,50,126.79755330085754,126.79755330085754,0.0008273124694824219
34,102,10.2,5,2,11,14,10,11,11,13,10,11,9,12,10,12,0,0,0,0,0,0,0,0,10.2,10.6,0.9325617283950617,0.212,1,10.6,0.9325617283950617,0.212,10.2,17,59713643048,50,100.32036542892456,100.32036542892456,0.0005965232849121094
35,102,10.2,5,2,11,14,10,11,11,13,10,11,9,12,10,12,0,0,0,0,0,0,0,0,10.2,10.6,0.9325617283950617,0.212,1,10.6,0.9325617283950617,0.212,10.2,17,59713643048,50,100.32036542892456,100.32036542892456,0.0005698204040527344
36,105,10.5,5,3,11,13,11,12,9,12,12,13,11,13,11,12,9,13,0,0,0,0,0,0,9.8,12.8,0.9475826719576718,0.256,1,12.8,0.9475826719576718,0.256,9.8,33,59713643048,50,93.9176378250122,93.9176378250122,93.92113065719604
37,107,10.7,5,3,11,14,11,12,11,13,12,14,10,13,9,13,12,13,0,0,0,0,0,0,11.0,14.4,0.933664021164021,0.288,1,14.4,0.933664021164021,0.288,11.0,34,59713643048,50,109.70353865623474,109.70353865623474,111.44548678398132
38,102,10.2,5,3,11,14,10,11,11,13,10,11,9,12,10,12,0,0,0,0,0,0,0,0,10.2,10.6,0.9325617283950617,0.212,1,10.6,0.9325617283950617,0.212,10.2,17,59713643048,50,100.32036542892456,100.32036542892456,0.0010876655578613281
39,102,10.2,5,3,11,14,10,11,11,13,10,11,9,12,10,12,0,0,0,0,0,0,0,0,10.2,10.6,0.9325617283950617,0.212,1,10.6,0.9325617283950617,0.212,10.2,17,59713643048,50,100.32036542892456,100.32036542892456,0.0006935596466064453
