,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,sequential_execution_time,execution_time
0,93,9.3,5,0,10,13,11,14,10,12,9,11,12,14,11,14,10,12,12,14,0,0,0,0,14.0,16.8,0.9724363425925925,0.336,1,16.8,0.9724363425925925,0.336,14.0,0,59713643048,50,239.63873314857483,239.63873314857483,0.0010552406311035156
1,162,16.2,5,0,9,10,10,11,10,13,12,14,9,13,11,14,10,13,0,0,0,0,0,0,15.2,16.8,0.960565476190476,0.336,1,16.8,0.960565476190476,0.336,15.2,1,59713643048,50,226.53119230270386,226.53119230270386,0.0009436607360839844
2,27,2.7,5,0,11,14,10,13,11,13,9,11,9,12,9,13,12,14,9,11,11,14,0,0,8.8,14.8,0.96377829218107,0.296,1,14.8,0.96377829218107,0.296,8.8,2,59713643048,50,326.0022323131561,326.0022323131561,0.0009629726409912109
3,121,12.1,5,0,10,14,10,14,11,14,12,14,11,14,12,14,9,11,12,14,12,14,0,0,17.2,22.6,0.96755658436214,0.452,1,22.6,0.96755658436214,0.452,17.2,3,59713643048,50,247.06304001808167,247.06304001808167,0.0009300708770751953
4,198,19.8,5,0,10,11,11,12,12,14,10,12,10,14,9,10,9,13,9,12,12,14,0,0,15.8,20.2,0.9602083333333332,0.404,1,20.2,0.9602083333333332,0.404,15.8,4,59713643048,50,254.54595851898193,254.54595851898193,0.0009236335754394531
5,105,10.5,5,0,11,14,10,11,12,14,12,13,10,11,11,13,11,13,0,0,0,0,0,0,8.4,10.8,0.9355489417989418,0.216,1,10.8,0.9355489417989418,0.216,8.4,5,59713643048,50,245.19096732139587,245.19096732139587,0.0009214878082275391
6,116,11.6,5,0,12,14,11,13,11,14,11,14,11,14,11,14,9,11,0,0,0,0,0,0,11.6,16.8,0.9653703703703703,0.336,1,16.8,0.9653703703703703,0.336,11.6,6,59713643048,50,238.19675159454346,238.19675159454346,0.0009069442749023438
7,179,17.9,5,0,11,14,11,13,12,14,10,11,9,10,12,13,9,13,10,11,0,0,0,0,14.2,15.0,0.9689756944444443,0.3,1,15.0,0.9689756944444443,0.3,14.2,7,59713643048,50,208.6113886833191,208.6113886833191,0.0009191036224365234
8,162,16.2,5,0,12,14,9,13,12,14,10,12,11,14,10,11,0,0,0,0,0,0,0,0,11.4,13.8,0.9645138888888886,0.276,1,13.8,0.9645138888888886,0.276,11.4,8,59713643048,50,196.49401783943176,196.49401783943176,0.0009076595306396484
9,67,6.7,5,0,12,14,10,12,11,14,9,13,10,12,11,13,9,13,10,12,0,0,0,0,16.2,17.0,0.9677083333333333,0.34,1,17.0,0.9677083333333333,0.34,16.2,9,59713643048,50,275.5483446121216,275.5483446121216,0.0009312629699707031
10,34,3.4,5,0,11,12,11,14,11,12,9,13,10,14,10,13,9,12,10,12,9,11,0,0,12.8,14.8,0.958202160493827,0.296,1,14.8,0.958202160493827,0.296,12.8,10,59713643048,50,324.89317297935486,324.89317297935486,0.0009253025054931641
11,85,8.5,5,0,12,14,10,14,11,14,10,11,11,14,10,11,9,10,0,0,0,0,0,0,10.2,12.8,0.9308267195767194,0.256,1,12.8,0.9308267195767194,0.256,10.2,11,59713643048,50,302.5234773159027,302.5234773159027,0.0009064674377441406
12,27,2.7,5,1,11,14,10,13,11,13,9,11,9,12,9,13,12,14,9,11,11,14,0,0,8.8,14.8,0.96377829218107,0.296,1,14.8,0.96377829218107,0.296,8.8,2,59713643048,50,326.0022323131561,326.0022323131561,0.0009357929229736328
13,27,2.7,5,1,11,14,10,13,11,13,9,11,9,12,9,13,12,14,9,11,11,14,0,0,8.8,14.8,0.96377829218107,0.296,1,14.8,0.96377829218107,0.296,8.8,2,59713643048,50,326.0022323131561,326.0022323131561,0.0009210109710693359
14,35,3.5,5,1,11,12,10,13,10,11,10,14,10,14,10,13,9,11,10,12,0,0,0,0,9.0,12.8,0.9626417824074074,0.256,1,12.8,0.9626417824074074,0.256,9.0,12,59713643048,50,297.79392743110657,297.79392743110657,0.0009164810180664062
15,83,8.3,5,1,12,14,10,14,9,12,10,13,10,11,9,10,9,10,0,0,0,0,0,0,9.6,12.8,0.9436144179894178,0.256,1,12.8,0.9436144179894178,0.256,9.6,13,59713643048,50,280.0465660095215,280.0465660095215,0.0009222030639648438
16,93,9.3,5,1,10,12,9,12,10,12,9,12,11,14,12,14,9,13,10,12,12,14,0,0,13.6,20.6,0.9647196502057613,0.412,1,20.6,0.9647196502057613,0.412,13.6,14,59713643048,50,276.00407242774963,276.00407242774963,0.0009353160858154297
17,121,12.1,5,1,11,14,10,14,11,14,11,12,12,14,10,12,12,14,12,13,0,0,0,0,13.2,16.6,0.953298611111111,0.332,1,16.6,0.953298611111111,0.332,13.2,15,59713643048,50,247.29852271080017,247.29852271080017,0.0009119510650634766
18,179,17.9,5,1,11,14,11,13,12,14,10,11,9,10,12,13,9,13,10,11,0,0,0,0,14.2,15.0,0.9689756944444443,0.3,1,15.0,0.9689756944444443,0.3,14.2,7,59713643048,50,208.6113886833191,208.6113886833191,0.0009133815765380859
19,93,9.3,5,1,10,13,11,14,10,12,9,11,12,14,11,14,10,12,12,14,0,0,0,0,14.0,16.8,0.9724363425925925,0.336,1,16.8,0.9724363425925925,0.336,14.0,0,59713643048,50,239.63873314857483,239.63873314857483,0.0009217262268066406
20,93,9.3,5,1,12,14,11,13,11,13,11,14,12,14,11,14,9,11,0,0,0,0,0,0,12.0,14.4,0.97010582010582,0.288,1,14.4,0.97010582010582,0.288,12.0,16,59713643048,50,222.78494119644165,222.78494119644165,0.0009100437164306641
21,115,11.5,5,1,10,13,11,14,10,14,9,11,9,11,10,12,10,12,12,14,0,0,0,0,15.8,18.6,0.9660850694444443,0.372,1,18.6,0.9660850694444443,0.372,15.8,17,59713643048,50,254.30899381637573,254.30899381637573,0.0009129047393798828
22,116,11.6,5,1,12,14,11,14,11,13,11,14,11,14,9,10,9,11,0,0,0,0,0,0,11.8,15.0,0.9692592592592593,0.3,1,15.0,0.9692592592592593,0.3,11.8,18,59713643048,50,230.39464902877808,230.39464902877808,0.0010898113250732422
23,85,8.5,5,1,12,14,10,11,9,13,11,14,11,14,9,10,0,0,0,0,0,0,0,0,10.8,11.8,0.9551041666666666,0.236,1,11.8,0.9551041666666666,0.236,10.8,19,59713643048,50,242.47041368484497,242.47041368484497,0.0009303092956542969
24,35,3.5,5,2,10,13,10,11,10,12,10,14,10,14,9,11,0,0,0,0,0,0,0,0,9.0,10.0,0.9747955246913579,0.2,1,10.0,0.9747955246913579,0.2,9.0,20,59713643048,50,232.7510507106781,232.7510507106781,0.0008985996246337891
25,85,8.5,5,2,12,14,10,14,11,14,10,12,9,10,9,11,0,0,0,0,0,0,0,0,9.8,11.8,0.9557214506172839,0.236,1,11.8,0.9557214506172839,0.236,9.8,21,59713643048,50,264.8771514892578,264.8771514892578,0.0009026527404785156
26,85,8.5,5,2,12,13,9,10,9,13,11,14,11,14,9,10,0,0,0,0,0,0,0,0,7.0,11.2,0.957619598765432,0.224,1,11.2,0.957619598765432,0.224,7.0,22,59713643048,50,230.13609790802002,230.13609790802002,0.0009770393371582031
27,34,3.4,5,2,11,13,9,12,10,11,10,14,10,14,10,13,9,10,10,12,0,0,0,0,9.8,12.8,0.9669010416666666,0.256,1,12.8,0.9669010416666666,0.256,9.8,23,59713643048,50,302.4759829044342,302.4759829044342,0.0009243488311767578
28,105,10.5,5,2,11,14,10,11,11,12,12,13,11,13,11,13,0,0,0,0,0,0,0,0,8.0,8.8,0.9195061728395061,0.176,1,8.8,0.9195061728395061,0.176,8.0,24,59713643048,50,249.643488407135,249.643488407135,0.0009081363677978516
29,27,2.7,5,2,11,14,10,13,11,14,9,11,9,12,9,13,12,14,9,11,11,14,0,0,9.4,15.4,0.9741846707818931,0.308,1,15.4,0.9741846707818931,0.308,9.4,25,59713643048,50,307.9981746673584,307.9981746673584,0.0009179115295410156
30,27,2.7,5,2,10,13,10,13,11,14,9,11,9,12,9,13,12,14,0,0,0,0,0,0,8.6,11.6,0.970271164021164,0.232,1,11.6,0.970271164021164,0.232,8.6,26,59713643048,50,282.85653924942017,282.85653924942017,0.0009157657623291016
31,85,8.5,5,2,12,14,9,10,10,11,11,14,10,11,10,14,10,12,9,10,10,13,0,0,11.8,15.8,0.975156893004115,0.316,1,15.8,0.975156893004115,0.316,11.8,27,59713643048,50,259.7044072151184,259.7044072151184,0.0009186267852783203
32,85,8.5,5,2,12,14,10,14,11,14,10,11,11,14,10,11,9,10,0,0,0,0,0,0,10.2,12.8,0.9308267195767194,0.256,1,12.8,0.9308267195767194,0.256,10.2,11,59713643048,50,302.5234773159027,302.5234773159027,0.0009052753448486328
33,83,8.3,5,2,12,14,10,14,9,12,10,13,10,11,9,10,9,10,0,0,0,0,0,0,9.6,12.8,0.9436144179894178,0.256,1,12.8,0.9436144179894178,0.256,9.6,13,59713643048,50,280.0465660095215,280.0465660095215,0.0009465217590332031
34,27,2.7,5,2,11,14,10,13,11,13,9,11,9,12,9,13,12,14,9,11,11,14,0,0,8.8,14.8,0.96377829218107,0.296,1,14.8,0.96377829218107,0.296,8.8,2,59713643048,50,326.0022323131561,326.0022323131561,0.0009210109710693359
35,27,2.7,5,2,11,14,10,13,11,13,9,11,9,12,9,13,12,14,9,11,11,14,0,0,8.8,14.8,0.96377829218107,0.296,1,14.8,0.96377829218107,0.296,8.8,2,59713643048,50,326.0022323131561,326.0022323131561,0.0009205341339111328
36,30,3.0,5,3,10,11,10,14,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,4.6,0.944537037037037,0.092,1,4.6,0.944537037037037,0.092,2.2,28,59713643048,50,159.17890071868896,159.17890071868896,0.0008873939514160156
37,102,10.2,5,3,11,14,10,11,11,14,12,13,11,14,11,13,11,13,0,0,0,0,0,0,12.4,13.4,0.9383465608465608,0.268,1,13.4,0.9383465608465608,0.268,12.4,29,59713643048,50,264.9206018447876,264.9206018447876,0.0009238719940185547
38,85,8.5,5,3,10,12,11,14,11,14,10,11,10,11,0,0,0,0,0,0,0,0,0,0,5.6,8.6,0.9685833333333334,0.172,1,8.6,0.9685833333333334,0.172,5.6,30,59713643048,50,179.62330317497253,179.62330317497253,0.0008995532989501953
39,105,10.5,5,3,12,14,10,13,11,12,10,11,11,14,10,12,11,13,0,0,0,0,0,0,9.2,12.4,0.9266402116402116,0.248,1,12.4,0.9266402116402116,0.248,9.2,31,59713643048,50,299.52444195747375,299.52444195747375,0.0009076595306396484
40,88,8.8,5,3,11,14,10,14,11,14,10,11,11,14,10,11,0,0,0,0,0,0,0,0,8.8,13.2,0.9636072530864196,0.264,1,13.2,0.9636072530864196,0.264,8.8,32,59713643048,50,200.54750156402588,200.54750156402588,0.0009317398071289062
41,34,3.4,5,3,10,13,10,11,10,11,10,14,9,13,9,11,0,0,0,0,0,0,0,0,8.6,9.4,0.9536921296296296,0.188,1,9.4,0.9536921296296296,0.188,8.6,33,59713643048,50,264.5617427825928,264.5617427825928,0.0009047985076904297
42,85,8.5,5,3,12,13,9,10,9,13,11,14,11,14,9,10,0,0,0,0,0,0,0,0,7.0,11.2,0.957619598765432,0.224,1,11.2,0.957619598765432,0.224,7.0,22,59713643048,50,230.13609790802002,230.13609790802002,0.0009043216705322266
43,85,8.5,5,3,12,13,9,10,9,13,11,14,11,14,9,10,0,0,0,0,0,0,0,0,7.0,11.2,0.957619598765432,0.224,1,11.2,0.957619598765432,0.224,7.0,22,59713643048,50,230.13609790802002,230.13609790802002,0.0009007453918457031
44,105,10.5,5,3,11,14,10,11,11,12,12,13,11,13,11,13,0,0,0,0,0,0,0,0,8.0,8.8,0.9195061728395061,0.176,1,8.8,0.9195061728395061,0.176,8.0,24,59713643048,50,249.643488407135,249.643488407135,0.0009112358093261719
45,105,10.5,5,3,11,14,10,11,11,12,12,13,11,13,11,13,0,0,0,0,0,0,0,0,8.0,8.8,0.9195061728395061,0.176,1,8.8,0.9195061728395061,0.176,8.0,24,59713643048,50,249.643488407135,249.643488407135,0.0008997917175292969
46,105,10.5,5,3,11,13,10,11,12,13,12,13,10,11,11,13,11,14,0,0,0,0,0,0,7.6,9.6,0.9112235449735449,0.192,1,9.6,0.9112235449735449,0.192,7.6,34,59713643048,50,289.7923457622528,289.7923457622528,0.0009064674377441406
47,27,2.7,5,3,11,14,10,13,11,14,9,11,9,11,9,13,10,11,9,11,11,13,0,0,8.6,12.8,0.9655529835390946,0.256,1,12.8,0.9655529835390946,0.256,8.6,35,59713643048,50,318.1068959236145,318.1068959236145,0.0009913444519042969
48,105,10.5,5,4,11,14,10,13,12,13,10,12,11,13,0,0,0,0,0,0,0,0,0,0,8.4,10.0,0.9734999999999999,0.2,1,10.0,0.9734999999999999,0.2,8.4,36,59713643048,50,155.5639410018921,155.5639410018921,0.0009064674377441406
49,105,10.5,5,4,12,14,10,11,10,11,11,13,10,12,11,13,0,0,0,0,0,0,0,0,6.0,8.8,0.9365046296296295,0.176,1,8.8,0.9365046296296295,0.176,6.0,37,59713643048,50,234.38067269325256,234.38067269325256,0.0010876655578613281
50,105,10.5,5,4,11,14,10,11,12,14,11,12,10,11,10,12,11,13,0,0,0,0,0,0,8.4,10.8,0.9361044973544973,0.216,1,10.8,0.9361044973544973,0.216,8.4,38,59713643048,50,249.34002494812012,249.34002494812012,0.0009093284606933594
51,105,10.5,5,4,11,14,10,13,11,12,10,11,11,14,10,12,11,13,0,0,0,0,0,0,12.2,13.4,0.9295436507936508,0.268,1,13.4,0.9295436507936508,0.268,12.2,39,59713643048,50,297.69102334976196,297.69102334976196,0.0009739398956298828
