,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,sequential_execution_time,execution_time
0,159,15.9,5,0,11,12,11,13,9,13,10,14,10,14,10,11,12,14,9,11,0,0,0,0,17.6,19.4,0.9512065972222221,0.388,1,19.4,0.9512065972222221,0.388,17.6,0.0,59713643048.0,50.0,263.9085781574249,263.9085781574249,266.63356733322144
1,88,8.8,5,0,12,14,9,10,12,14,12,14,9,12,9,10,10,11,0,0,0,0,0,0,8.8,10.2,0.9235251322751321,0.204,1,10.2,0.9235251322751321,0.204,8.8,1.0,59713643048.0,50.0,303.7742500305176,303.7742500305176,307.6079981327057
2,26,2.6,5,0,11,13,10,11,12,14,11,14,12,13,9,11,12,14,10,13,10,12,12,14,7.8,11.6,0.9422685185185184,0.232,1,11.6,0.9422685185185184,0.232,7.8,2.0,59713643048.0,50.0,377.7388229370117,377.7388229370117,377.8180363178253
3,30,3.0,5,0,12,13,12,14,11,12,12,14,12,14,10,11,11,14,10,12,9,11,0,0,6.6,9.6,0.965020576131687,0.192,1,9.6,0.965020576131687,0.192,6.6,3.0,59713643048.0,50.0,279.73454785346985,279.73454785346985,283.12491512298584
4,134,13.4,5,0,12,13,10,11,12,13,11,13,12,13,9,12,12,13,9,10,11,14,0,0,9.0,13.6,0.9636985596707817,0.272,1,13.6,0.9636985596707817,0.272,9.0,4.0,59713643048.0,50.0,225.772953748703,225.772953748703,225.77988743782043
5,119,11.9,5,0,10,14,9,10,9,11,11,13,9,12,12,14,0,0,0,0,0,0,0,0,10.8,13.2,0.9685300925925925,0.264,1,13.2,0.9685300925925925,0.264,10.8,5.0,59713643048.0,50.0,210.03954005241394,210.03954005241394,210.0466227531433
6,135,13.5,5,0,9,13,9,11,11,12,12,14,10,13,9,12,10,11,9,10,12,14,0,0,15.6,18.2,0.9642798353909464,0.364,1,18.2,0.9642798353909464,0.364,15.6,6.0,59713643048.0,50.0,257.64661598205566,257.64661598205566,257.6529426574707
7,175,17.5,5,0,9,10,9,11,9,12,12,14,12,13,9,13,11,14,12,13,0,0,0,0,15.0,17.0,0.9660098379629629,0.34,1,17.0,0.9660098379629629,0.34,15.0,7.0,59713643048.0,50.0,211.75629949569702,211.75629949569702,211.76436924934387
8,119,11.9,5,0,11,13,10,11,11,14,9,10,10,14,9,10,9,10,10,14,0,0,0,0,12.2,15.8,0.9418084490740739,0.316,1,15.8,0.9418084490740739,0.316,12.2,8.0,59713643048.0,50.0,278.0374617576599,278.0374617576599,278.04479241371155
9,41,4.1,5,0,11,14,10,13,9,10,10,12,10,13,9,11,10,12,0,0,0,0,0,0,8.6,11.2,0.9681481481481481,0.224,1,11.2,0.9681481481481481,0.224,8.6,9.0,59713643048.0,50.0,270.17669343948364,270.17669343948364,270.18432664871216
10,66,6.6,5,0,9,10,11,14,10,13,9,10,11,13,10,13,11,12,12,14,0,0,0,0,10.8,12.6,0.9439467592592592,0.252,1,12.6,0.9439467592592592,0.252,10.8,10.0,59713643048.0,50.0,306.2450633049011,306.2450633049011,306.2538390159607
11,177,17.7,5,0,11,13,10,12,12,14,11,14,12,14,0,0,0,0,0,0,0,0,0,0,10.6,11.0,0.9696203703703704,0.22,1,11.0,0.9696203703703704,0.22,10.6,11.0,59713643048.0,50.0,137.00390815734863,137.00390815734863,137.10532474517822
12,177,17.7,5,1,11,13,10,12,12,14,11,14,12,14,0,0,0,0,0,0,0,0,0,0,10.6,11.0,0.9696203703703704,0.22,1,11.0,0.9696203703703704,0.22,10.6,11.0,59713643048.0,50.0,137.00390815734863,137.00390815734863,0.0017173290252685547
13,175,17.5,5,1,9,10,9,11,9,12,12,14,12,13,9,13,11,14,12,13,0,0,0,0,15.0,17.0,0.9660098379629629,0.34,1,17.0,0.9660098379629629,0.34,15.0,7.0,59713643048.0,50.0,211.75629949569702,211.75629949569702,0.0011229515075683594
14,30,3.0,5,1,12,13,12,14,11,12,12,14,10,13,9,10,9,13,0,0,0,0,0,0,6.4,8.6,0.9666402116402114,0.172,1,8.6,0.9666402116402114,0.172,6.4,12.0,59713643048.0,50.0,261.9183819293976,261.9183819293976,265.65492820739746
15,40,4.0,5,1,11,14,10,13,9,10,10,12,11,14,10,12,11,13,12,14,12,14,0,0,11.2,13.6,0.9547325102880657,0.272,1,13.6,0.9547325102880657,0.272,11.2,13.0,59713643048.0,50.0,339.8262040615082,339.8262040615082,339.83383321762085
16,89,8.9,5,1,9,11,9,11,11,14,10,11,0,0,0,0,0,0,0,0,0,0,0,0,6.2,7.0,0.960983796296296,0.14,1,7.0,0.960983796296296,0.14,6.2,14.0,59713643048.0,50.0,165.17158913612366,165.17158913612366,168.9900643825531
17,117,11.7,5,1,12,14,9,13,12,14,12,14,10,13,9,10,11,14,0,0,0,0,0,0,9.8,16.0,0.9686838624338624,0.32,1,16.0,0.9686838624338624,0.32,9.8,15.0,59713643048.0,50.0,225.9330539703369,225.9330539703369,225.94081711769104
18,118,11.8,5,1,10,14,9,10,9,11,11,14,11,14,9,11,0,0,0,0,0,0,0,0,12.2,14.0,0.9739814814814816,0.28,1,14.0,0.9739814814814816,0.28,12.2,16.0,59713643048.0,50.0,212.2760729789734,212.2760729789734,212.28434705734253
19,159,15.9,5,1,11,13,9,13,10,14,10,11,9,10,9,13,11,14,0,0,0,0,0,0,15.2,18.8,0.9655158730158729,0.376,1,18.8,0.9655158730158729,0.376,15.2,17.0,59713643048.0,50.0,228.80990195274353,228.80990195274353,228.81751823425293
20,88,8.8,5,1,10,14,9,10,11,14,11,12,12,14,9,12,10,11,10,11,0,0,0,0,11.0,13.6,0.942595486111111,0.272,1,13.6,0.942595486111111,0.272,11.0,18.0,59713643048.0,50.0,302.3427526950836,302.3427526950836,302.35104179382324
21,118,11.8,5,1,12,14,10,11,9,11,9,12,9,10,10,11,10,14,0,0,0,0,0,0,9.0,13.4,0.9779464285714285,0.268,1,13.4,0.9779464285714285,0.268,9.0,19.0,59713643048.0,50.0,188.5953724384308,188.5953724384308,188.67749309539795
22,122,12.2,5,1,9,11,11,13,9,12,12,14,0,0,0,0,0,0,0,0,0,0,0,0,8.6,8.4,0.9595023148148147,0.168,1,8.4,0.9595023148148147,0.168,8.6,20.0,59713643048.0,50.0,173.42947101593018,173.42947101593018,176.93564176559448
