,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,sequential_execution_time,execution_time
0,42,4.2,5,0,11,12,11,14,12,13,12,13,9,11,9,11,0,0,0,0,0,0,0,0,4.8,6.8,0.9240277777777778,0.136,1,6.8,0.9240277777777778,0.136,4.8,0.0,59713643048.0,50.0,278.1351797580719,278.1351797580719,280.8568229675293
1,85,8.5,5,0,10,13,10,13,10,11,11,12,9,11,11,13,10,11,10,13,10,11,0,0,12.8,14.8,0.9617541152263374,0.296,1,14.8,0.9617541152263374,0.296,12.8,1.0,59713643048.0,50.0,269.4413561820984,269.4413561820984,273.3713331222534
2,153,15.3,5,0,11,14,10,14,9,13,12,14,11,12,11,12,0,0,0,0,0,0,0,0,11.2,14.6,0.9668827160493826,0.292,1,14.6,0.9668827160493826,0.292,11.2,2.0,59713643048.0,50.0,190.41926765441895,190.41926765441895,190.4410116672516
3,81,8.1,5,0,9,11,12,14,12,14,12,14,12,14,10,11,12,14,12,14,0,0,0,0,13.6,13.2,0.9736458333333331,0.264,1,13.2,0.9736458333333331,0.264,13.6,3.0,59713643048.0,50.0,207.73519039154053,207.73519039154053,207.74239802360535
4,139,13.9,5,0,12,14,12,14,9,13,9,11,11,13,12,14,11,14,11,14,0,0,0,0,14.8,19.0,0.9583622685185185,0.38,1,19.0,0.9583622685185185,0.38,14.8,4.0,59713643048.0,50.0,253.2746319770813,253.2746319770813,253.2821204662323
5,165,16.5,5,0,10,12,12,14,9,13,10,14,10,13,12,14,0,0,0,0,0,0,0,0,13.4,16.8,0.9731211419753086,0.336,1,16.8,0.9731211419753086,0.336,13.4,5.0,59713643048.0,50.0,178.98103737831116,178.98103737831116,178.98795533180237
6,193,19.3,5,0,9,12,9,12,9,10,9,12,11,14,11,14,12,14,10,13,12,14,0,0,19.8,23.2,0.9662551440329218,0.464,1,23.2,0.9662551440329218,0.464,19.8,6.0,59713643048.0,50.0,246.75472474098206,246.75472474098206,246.76210260391235
7,85,8.5,5,0,11,13,11,14,10,13,12,14,9,12,10,12,9,11,11,14,0,0,0,0,16.0,17.2,0.965949074074074,0.344,1,17.2,0.965949074074074,0.344,16.0,7.0,59713643048.0,50.0,270.8507249355316,270.8507249355316,270.85789251327515
8,147,14.7,5,0,12,13,10,14,10,13,12,14,10,11,9,10,0,0,0,0,0,0,0,0,6.8,11.4,0.925949074074074,0.228,1,11.4,0.925949074074074,0.228,6.8,8.0,59713643048.0,50.0,248.31123566627502,248.31123566627502,248.31854796409607
9,184,18.4,5,0,10,14,12,13,9,13,11,14,10,12,0,0,0,0,0,0,0,0,0,0,11.2,14.0,0.9656435185185185,0.28,1,14.0,0.9656435185185185,0.28,11.2,9.0,59713643048.0,50.0,173.0829198360443,173.0829198360443,173.09068942070007
