,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,sequential_execution_time,execution_time
0,152,15.2,5,0,12,13,9,11,9,12,9,10,9,12,10,13,11,12,11,14,12,14,0,0,15.6,18.6,0.9627160493827159,0.372,1,18.6,0.9627160493827159,0.372,15.6,0.0,59713643048.0,50.0,105.37165355682373,105.37165355682373,0.0007834434509277344
1,56,5.6,5,0,12,14,11,14,11,14,12,14,9,13,10,14,11,13,12,13,11,12,0,0,14.0,16.6,0.9476929012345678,0.332,1,16.6,0.9476929012345678,0.332,14.0,1.0,59713643048.0,50.0,133.23895597457886,133.23895597457886,0.0003757476806640625
2,73,7.3,5,0,9,12,9,13,9,10,12,14,11,12,11,14,0,0,0,0,0,0,0,0,8.4,11.6,0.9424035493827159,0.232,1,11.6,0.9424035493827159,0.232,8.4,2.0,59713643048.0,50.0,101.0793387889862,101.0793387889862,0.0003490447998046875
3,153,15.3,5,0,11,14,9,12,11,12,11,13,9,13,11,12,0,0,0,0,0,0,0,0,10.0,14.0,0.9794560185185185,0.28,1,14.0,0.9794560185185185,0.28,10.0,3.0,59713643048.0,50.0,59.15277171134949,59.15277171134949,0.0003497600555419922
4,179,17.9,5,0,10,11,9,11,9,13,9,11,9,12,9,13,11,13,12,14,10,13,0,0,19.2,22.8,0.954724794238683,0.456,1,22.8,0.954724794238683,0.456,19.2,4.0,59713643048.0,50.0,115.82459330558777,115.82459330558777,0.0003561973571777344
5,25,2.5,5,0,9,13,11,13,10,13,12,13,11,14,12,13,10,14,9,11,11,13,0,0,8.6,11.8,0.9448379629629629,0.236,1,11.8,0.9448379629629629,0.236,8.6,5.0,59713643048.0,50.0,159.10942387580872,159.10942387580872,0.0003635883331298828
6,69,6.9,5,0,11,14,10,12,10,13,11,13,10,11,11,14,12,14,10,12,0,0,0,0,11.2,15.0,0.9587326388888888,0.3,1,15.0,0.9587326388888888,0.3,11.2,6.0,59713643048.0,50.0,115.23145365715027,115.23145365715027,0.0003535747528076172
7,72,7.2,5,0,9,10,12,14,12,13,10,12,9,13,12,14,11,13,0,0,0,0,0,0,11.8,11.6,0.955704365079365,0.232,1,11.6,0.955704365079365,0.232,11.8,7.0,59713643048.0,50.0,109.39758539199829,109.39758539199829,0.0003566741943359375
8,50,5.0,5,0,10,14,10,12,9,13,11,14,12,14,9,11,10,11,12,13,11,13,0,0,12.2,15.4,0.950159465020576,0.308,1,15.4,0.950159465020576,0.308,12.2,8.0,59713643048.0,50.0,143.7080101966858,143.7080101966858,0.00035190582275390625
9,193,19.3,5,0,11,12,9,10,10,13,9,12,10,14,12,14,12,14,10,12,9,11,0,0,18.8,20.0,0.9553652263374484,0.4,1,20.0,0.9553652263374484,0.4,18.8,9.0,59713643048.0,50.0,122.85777568817139,122.85777568817139,0.00035119056701660156
10,156,15.6,5,0,10,14,12,14,10,12,10,13,12,14,11,14,10,11,0,0,0,0,0,0,14.4,17.0,0.9812003968253968,0.34,1,17.0,0.9812003968253968,0.34,14.4,10.0,59713643048.0,50.0,72.79563546180725,72.79563546180725,0.0003409385681152344
11,78,7.8,5,0,12,13,10,14,10,11,12,14,10,12,12,14,10,13,0,0,0,0,0,0,12.2,12.8,0.9572718253968253,0.256,1,12.8,0.9572718253968253,0.256,12.2,11.0,59713643048.0,50.0,94.29324126243591,94.29324126243591,0.0003428459167480469
12,25,2.5,5,1,11,13,10,12,12,14,10,13,10,12,0,0,0,0,0,0,0,0,0,0,3.2,6.0,0.9089629629629628,0.12,1,6.0,0.9089629629629628,0.12,3.2,12.0,59713643048.0,50.0,131.52051734924316,131.52051734924316,0.0003371238708496094
13,78,7.8,5,1,9,13,10,14,9,10,12,14,12,14,10,13,12,13,10,13,0,0,0,0,14.2,16.8,0.9658940972222221,0.336,1,16.8,0.9658940972222221,0.336,14.2,13.0,59713643048.0,50.0,112.25557112693787,112.25557112693787,0.00035309791564941406
14,50,5.0,5,1,12,14,9,13,10,12,9,13,9,12,12,14,9,11,10,11,12,13,11,12,14.8,16.4,0.9564814814814813,0.328,1,16.4,0.9564814814814813,0.328,14.8,14.0,59713643048.0,50.0,148.80351424217224,148.80351424217224,0.00045871734619140625
15,56,5.6,5,1,11,14,11,14,11,14,11,14,10,14,11,12,12,13,11,12,0,0,0,0,9.8,14.2,0.9456655092592592,0.284,1,14.2,0.9456655092592592,0.284,9.8,15.0,59713643048.0,50.0,125.44661116600037,125.44661116600037,0.0003528594970703125
16,153,15.3,5,1,11,14,9,12,11,12,11,13,9,13,11,12,0,0,0,0,0,0,0,0,10.0,14.0,0.9794560185185185,0.28,1,14.0,0.9794560185185185,0.28,10.0,3.0,59713643048.0,50.0,59.15277171134949,59.15277171134949,0.0003421306610107422
17,153,15.3,5,1,11,14,9,12,11,12,11,13,9,13,11,12,0,0,0,0,0,0,0,0,10.0,14.0,0.9794560185185185,0.28,1,14.0,0.9794560185185185,0.28,10.0,3.0,59713643048.0,50.0,59.15277171134949,59.15277171134949,0.0003376007080078125
18,72,7.2,5,1,9,10,12,14,10,11,12,14,9,13,10,14,11,13,0,0,0,0,0,0,8.4,13.4,0.9508829365079363,0.268,1,13.4,0.9508829365079363,0.268,8.4,16.0,59713643048.0,50.0,111.17769980430603,111.17769980430603,0.0003437995910644531
19,50,5.0,5,1,10,13,10,12,9,13,12,14,9,11,9,11,11,12,9,10,11,13,0,0,8.8,14.2,0.9533307613168722,0.284,1,14.2,0.9533307613168722,0.284,8.8,17.0,59713643048.0,50.0,148.48035955429077,148.48035955429077,0.0003514289855957031
20,55,5.5,5,1,12,14,9,13,11,13,12,14,11,14,10,14,9,10,11,12,12,13,11,12,13.2,16.4,0.9660740740740741,0.328,1,16.4,0.9660740740740741,0.328,13.2,18.0,59713643048.0,50.0,118.9629168510437,118.9629168510437,0.00034928321838378906
21,71,7.1,5,1,11,14,10,12,9,13,9,11,11,14,10,11,12,13,11,12,0,0,0,0,9.8,13.8,0.9433564814814814,0.276,1,13.8,0.9433564814814814,0.276,9.8,19.0,59713643048.0,50.0,124.49159908294678,124.49159908294678,0.0003409385681152344
22,153,15.3,5,1,11,14,12,14,9,12,11,12,11,13,9,10,11,12,0,0,0,0,0,0,9.8,12.8,0.9689484126984124,0.256,1,12.8,0.9689484126984124,0.256,9.8,20.0,59713643048.0,50.0,89.4478325843811,89.4478325843811,0.0003628730773925781
23,69,6.9,5,1,11,13,10,11,11,12,10,11,11,14,12,14,10,12,0,0,0,0,0,0,5.4,9.8,0.9583201058201055,0.196,1,9.8,0.9583201058201055,0.196,5.4,21.0,59713643048.0,50.0,101.79290652275085,101.79290652275085,0.00035119056701660156
24,73,7.3,5,2,9,12,9,13,9,10,12,14,11,12,11,14,0,0,0,0,0,0,0,0,8.4,11.6,0.9424035493827159,0.232,1,11.6,0.9424035493827159,0.232,8.4,2.0,59713643048.0,50.0,101.0793387889862,101.0793387889862,0.0003418922424316406
25,69,6.9,5,2,11,13,10,11,11,12,10,11,11,14,12,14,10,12,0,0,0,0,0,0,5.4,9.8,0.9583201058201055,0.196,1,9.8,0.9583201058201055,0.196,5.4,21.0,59713643048.0,50.0,101.79290652275085,101.79290652275085,0.00034236907958984375
26,73,7.3,5,2,10,14,10,12,12,14,11,13,11,14,11,12,12,13,0,0,0,0,0,0,9.2,12.2,0.942251984126984,0.244,1,12.2,0.942251984126984,0.244,9.2,22.0,59713643048.0,50.0,113.70088696479797,113.70088696479797,0.00035119056701660156
27,70,7.0,5,2,9,12,9,13,9,10,9,13,9,10,10,13,0,0,0,0,0,0,0,0,9.4,12.8,0.931693672839506,0.256,1,12.8,0.931693672839506,0.256,9.4,23.0,59713643048.0,50.0,125.04589581489563,125.04589581489563,0.0003409385681152344
28,71,7.1,5,2,11,14,10,12,11,14,9,11,11,14,10,13,12,13,11,12,0,0,0,0,11.4,14.6,0.9543055555555555,0.292,1,14.6,0.9543055555555555,0.292,11.4,24.0,59713643048.0,50.0,113.4311695098877,113.4311695098877,0.00034356117248535156
29,72,7.2,5,2,12,14,10,11,12,13,9,13,10,11,11,13,0,0,0,0,0,0,0,0,7.2,9.0,0.9287962962962961,0.18,1,9.0,0.9287962962962961,0.18,7.2,25.0,59713643048.0,50.0,97.93062829971313,97.93062829971313,0.0003380775451660156
30,71,7.1,5,2,11,14,9,13,9,10,11,12,10,13,0,0,0,0,0,0,0,0,0,0,7.2,9.6,0.9437453703703703,0.192,1,9.6,0.9437453703703703,0.192,7.2,26.0,59713643048.0,50.0,103.1654064655304,103.1654064655304,0.0003256797790527344
31,26,2.6,5,2,11,12,11,14,10,12,12,14,10,13,10,12,0,0,0,0,0,0,0,0,5.2,7.6,0.9523302469135801,0.152,1,7.6,0.9523302469135801,0.152,5.2,27.0,59713643048.0,50.0,96.81402158737183,96.81402158737183,0.0003294944763183594
32,25,2.5,5,2,11,13,10,12,12,14,10,13,10,12,0,0,0,0,0,0,0,0,0,0,3.2,6.0,0.9089629629629628,0.12,1,6.0,0.9089629629629628,0.12,3.2,12.0,59713643048.0,50.0,131.52051734924316,131.52051734924316,0.0003371238708496094
33,69,6.9,5,2,11,13,10,11,11,12,10,11,11,14,12,14,10,12,0,0,0,0,0,0,5.4,9.8,0.9583201058201055,0.196,1,9.8,0.9583201058201055,0.196,5.4,21.0,59713643048.0,50.0,101.79290652275085,101.79290652275085,0.0003478527069091797
34,24,2.4,5,2,10,12,12,14,10,11,9,12,10,13,10,12,0,0,0,0,0,0,0,0,6.0,7.2,0.9465200617283949,0.144,1,7.2,0.9465200617283949,0.144,6.0,28.0,59713643048.0,50.0,118.52372765541077,118.52372765541077,0.0003349781036376953
35,71,7.1,5,2,10,13,10,12,9,13,11,14,10,11,12,13,10,11,0,0,0,0,0,0,12.8,12.2,0.9345205026455025,0.244,1,12.2,0.9345205026455025,0.244,12.8,29.0,59713643048.0,50.0,119.88375473022461,119.88375473022461,0.0003440380096435547
36,72,7.2,5,3,12,14,10,11,12,13,9,13,10,11,11,13,0,0,0,0,0,0,0,0,7.2,9.0,0.9287962962962961,0.18,1,9.0,0.9287962962962961,0.18,7.2,25.0,59713643048.0,50.0,97.93062829971313,97.93062829971313,0.00033664703369140625
37,72,7.2,5,3,12,14,10,11,12,13,9,13,10,11,11,13,0,0,0,0,0,0,0,0,7.2,9.0,0.9287962962962961,0.18,1,9.0,0.9287962962962961,0.18,7.2,25.0,59713643048.0,50.0,97.93062829971313,97.93062829971313,0.0003323554992675781
38,26,2.6,5,3,9,12,10,13,9,10,11,14,10,13,9,11,0,0,0,0,0,0,0,0,8.4,8.2,0.9545061728395061,0.164,1,8.2,0.9545061728395061,0.164,8.4,30.0,59713643048.0,50.0,130.332172870636,130.332172870636,0.0003421306610107422
39,73,7.3,5,3,10,11,12,14,10,12,12,14,10,12,0,0,0,0,0,0,0,0,0,0,3.6,7.6,0.956472222222222,0.152,1,7.6,0.956472222222222,0.152,3.6,31.0,59713643048.0,50.0,77.02057790756226,77.02057790756226,0.00043582916259765625
40,25,2.5,5,3,11,13,10,12,12,14,10,13,10,12,0,0,0,0,0,0,0,0,0,0,3.2,6.0,0.9089629629629628,0.12,1,6.0,0.9089629629629628,0.12,3.2,12.0,59713643048.0,50.0,131.52051734924316,131.52051734924316,0.0003285408020019531
41,26,2.6,5,3,11,12,11,14,10,12,12,14,10,13,10,12,0,0,0,0,0,0,0,0,5.2,7.6,0.9523302469135801,0.152,1,7.6,0.9523302469135801,0.152,5.2,27.0,59713643048.0,50.0,96.81402158737183,96.81402158737183,0.00034332275390625
42,24,2.4,5,3,10,12,12,14,10,11,9,12,10,13,10,12,0,0,0,0,0,0,0,0,6.0,7.2,0.9465200617283949,0.144,1,7.2,0.9465200617283949,0.144,6.0,28.0,59713643048.0,50.0,118.52372765541077,118.52372765541077,0.0003399848937988281
43,25,2.5,5,3,11,13,10,12,12,14,10,13,10,12,0,0,0,0,0,0,0,0,0,0,3.2,6.0,0.9089629629629628,0.12,1,6.0,0.9089629629629628,0.12,3.2,12.0,59713643048.0,50.0,131.52051734924316,131.52051734924316,0.00033402442932128906
44,72,7.2,5,3,12,14,12,14,9,10,9,10,9,11,0,0,0,0,0,0,0,0,0,0,5.2,6.6,0.9340833333333333,0.132,1,6.6,0.9340833333333333,0.132,5.2,32.0,59713643048.0,50.0,99.9246277809143,99.9246277809143,0.0003345012664794922
45,69,6.9,5,3,9,12,9,10,9,13,12,13,11,14,10,11,9,12,0,0,0,0,0,0,11.6,13.2,0.964642857142857,0.264,1,13.2,0.964642857142857,0.264,11.6,33.0,59713643048.0,50.0,105.63781809806824,105.63781809806824,0.0003418922424316406
46,25,2.5,5,3,10,11,10,12,10,11,12,14,10,13,10,12,0,0,0,0,0,0,0,0,3.2,5.8,0.9314814814814812,0.116,1,5.8,0.9314814814814812,0.116,3.2,34.0,59713643048.0,50.0,118.57934141159058,118.57934141159058,0.000335693359375
47,68,6.8,5,3,11,12,10,11,11,14,12,14,10,12,0,0,0,0,0,0,0,0,0,0,5.0,7.4,0.9581296296296294,0.148,1,7.4,0.9581296296296294,0.148,5.0,35.0,59713643048.0,50.0,76.15712809562683,76.15712809562683,0.0003333091735839844
48,25,2.5,5,4,10,11,10,12,12,14,10,13,10,12,0,0,0,0,0,0,0,0,0,0,4.8,5.4,0.9166944444444443,0.108,1,5.4,0.9166944444444443,0.108,4.8,36.0,59713643048.0,50.0,126.24760866165161,126.24760866165161,0.00033092498779296875
49,25,2.5,5,4,11,13,10,12,12,14,10,13,10,12,0,0,0,0,0,0,0,0,0,0,3.2,6.0,0.9089629629629628,0.12,1,6.0,0.9089629629629628,0.12,3.2,12.0,59713643048.0,50.0,131.52051734924316,131.52051734924316,0.00032448768615722656
50,25,2.5,5,4,9,10,10,11,11,14,10,11,12,14,9,11,9,10,10,12,0,0,0,0,4.4,7.2,0.9498900462962963,0.144,1,7.2,0.9498900462962963,0.144,4.4,37.0,59713643048.0,50.0,133.69896245002747,133.69896245002747,0.00035119056701660156
