,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,sequential_execution_time,execution_time
0,37,3.7,5,0,10,13,9,11,10,12,9,13,11,14,9,13,12,14,11,13,11,14,0,0,11.4,16.8,0.960162037037037,0.336,1,16.8,0.960162037037037,0.336,11.4,0.0,59713643048.0,50.0,345.5446424484253,345.5446424484253,348.1789879798889
1,114,11.4,5,0,12,13,12,13,12,13,12,13,11,14,11,13,10,11,11,14,9,13,12,13,14.2,16.6,0.9395069444444444,0.332,1,16.6,0.9395069444444444,0.332,14.2,1.0,59713643048.0,50.0,292.2104115486145,292.2104115486145,292.2933270931244
2,41,4.1,5,0,10,14,10,13,10,14,11,13,11,12,0,0,0,0,0,0,0,0,0,0,6.0,9.8,0.9676620370370369,0.196,1,9.8,0.9676620370370369,0.196,6.0,2.0,59713643048.0,50.0,190.48450446128845,190.48450446128845,194.03507828712463
3,36,3.6,5,0,11,12,9,12,12,13,10,13,9,10,9,11,12,13,12,14,11,13,9,12,8.2,12.4,0.9610925925925926,0.248,1,12.4,0.9610925925925926,0.248,8.2,3.0,59713643048.0,50.0,313.58634781837463,313.58634781837463,313.59321212768555
4,23,2.3,5,0,9,11,12,14,11,14,10,11,11,13,11,13,10,12,0,0,0,0,0,0,4.6,7.8,0.9650661375661376,0.156,1,7.8,0.9650661375661376,0.156,4.6,4.0,59713643048.0,50.0,244.03760170936584,244.03760170936584,247.82937812805176
5,188,18.8,5,0,10,12,12,14,10,13,12,14,12,13,11,14,12,14,9,10,0,0,0,0,10.0,16.0,0.9515509259259258,0.32,1,16.0,0.9515509259259258,0.32,10.0,5.0,59713643048.0,50.0,246.04945993423462,246.04945993423462,246.05646443367004
6,19,1.9,5,0,10,14,11,12,10,14,10,14,10,12,11,14,9,11,0,0,0,0,0,0,4.6,9.6,0.9399503968253968,0.192,1,9.6,0.9399503968253968,0.192,4.6,6.0,59713643048.0,50.0,348.59463477134705,348.59463477134705,348.60326194763184
7,85,8.5,5,0,12,14,11,14,11,14,11,14,12,14,9,11,9,11,11,12,0,0,0,0,10.8,15.4,0.9525231481481481,0.308,1,15.4,0.9525231481481481,0.308,10.8,7.0,59713643048.0,50.0,275.59720969200134,275.59720969200134,275.740585565567
8,50,5.0,5,0,11,14,9,12,11,14,9,11,10,12,12,14,11,14,0,0,0,0,0,0,11.6,13.4,0.9645701058201058,0.268,1,13.4,0.9645701058201058,0.268,11.6,8.0,59713643048.0,50.0,271.6441023349762,271.6441023349762,275.2229177951813
9,88,8.8,5,0,9,13,9,13,12,14,12,14,12,14,9,13,11,14,9,13,0,0,0,0,18.0,22.2,0.9753674768518518,0.444,1,22.2,0.9753674768518518,0.444,18.0,9.0,59713643048.0,50.0,226.24651837348938,226.24651837348938,226.25442576408386
