11 1 9 0 10 0 9 0 9 0 11 0 11 1 12 0 9 1 9 0 19 
11 1 9 0 10 0 9 0 11 1 11 0 11 1 12 2 11 1 12 0 20 
11 1 9 0 10 0 9 0 9 0 11 0 11 1 12 0 9 1 9 0 19 
11 1 9 0 10 0 9 0 11 1 11 0 11 1 12 2 11 1 12 0 20 
12 1 9 0 10 0 9 0 11 1 11 1 11 1 12 0 9 1 9 0 20 
12 1 9 0 10 0 9 0 11 1 11 1 11 1 12 0 9 1 12 0 20 
11 1 9 0 10 0 9 0 11 1 11 0 11 1 12 2 11 1 12 0 20 
11 1 9 0 10 0 9 0 9 0 11 0 11 1 12 0 9 1 9 0 19 
12 1 9 0 10 0 9 0 11 1 11 1 11 1 12 0 9 1 9 0 20 
11 1 9 0 10 0 9 0 11 1 11 0 11 1 12 2 11 1 12 0 20 
11 1 9 0 10 0 9 0 9 0 11 0 11 1 12 0 9 1 9 0 19 
9 1 9 0 10 0 9 0 11 1 11 1 11 1 12 0 9 1 9 0 20 
