,robot_speed,robot_speed_kmh,simulation_duration,generation,test_loss,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,delivery_rate,utilization_rate,num_risks,simulations,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,sequential_execution_time,execution_time
0,59,5.9,5,0,0.7664211147597858,9,13,11,12,12,13,12,14,12,14,12,14,12,14,0,0,0,0,0,0,0.13244826,0.9422383,7.2546453,1,0.9422383,0.13244826,7.2546453,0,59713643048,50,0.0009932518005371094,0.0009932518005371094,0.0029997825622558594
1,56,5.6,5,0,0.7664211147597858,12,14,10,11,10,12,10,14,11,13,11,14,11,14,9,13,9,10,0,0,0.12599295,0.88001996,7.879253,1,0.88001996,0.12599295,7.879253,1,59713643048,50,0.0,0.0,0.003000497817993164
2,135,13.5,5,0,0.7664211147597858,9,13,9,10,12,14,12,13,10,12,10,11,12,13,9,12,0,0,0,0,0.16041484,0.715663,9.34916,1,0.715663,0.16041484,9.34916,2,59713643048,50,0.0009996891021728516,0.0009996891021728516,0.0019958019256591797
3,180,18.0,5,0,0.7664211147597858,12,13,11,12,9,12,11,13,11,13,9,12,10,14,10,14,0,0,0,0,0.23080966,1.0737995,9.794579,1,1.0737995,0.23080966,9.794579,3,59713643048,50,0.0009999275207519531,0.0009999275207519531,0.0049855709075927734
4,191,19.1,5,0,0.7664211147597858,11,14,10,11,12,14,12,14,12,14,10,13,12,13,9,10,0,0,0,0,0.31374308,1.0464525,10.569136,1,1.0464525,0.31374308,10.569136,4,59713643048,50,0.001001119613647461,0.001001119613647461,0.003997802734375
5,154,15.4,5,0,0.7664211147597858,10,11,9,11,9,11,9,11,11,14,10,12,0,0,0,0,0,0,0,0,0.33202627,0.96482104,8.107853,1,0.96482104,0.33202627,8.107853,5,59713643048,50,0.0,0.0,0.0010001659393310547
6,84,8.4,5,0,0.7664211147597858,12,14,9,12,10,11,9,13,12,14,10,12,12,14,10,14,12,14,0,0,0.046025738,0.85832936,9.059652,1,0.85832936,0.046025738,9.059652,6,59713643048,50,0.0,0.0,0.0030028820037841797
7,116,11.6,5,0,0.7664211147597858,12,14,9,10,9,11,12,13,9,11,9,13,9,11,9,11,11,13,10,13,0.30649552,0.7830103,11.557105,1,0.7830103,0.30649552,11.557105,7,59713643048,50,0.0009832382202148438,0.0009832382202148438,0.0029990673065185547
8,20,2.0,5,0,0.7664211147597858,9,13,11,12,9,13,10,12,10,14,9,10,11,14,9,11,0,0,0,0,0.11749858,0.9900654,4.9595776,1,0.9900654,0.11749858,4.9595776,8,59713643048,50,0.0,0.0,0.003000974655151367
9,190,19.0,5,0,0.7664211147597858,10,11,10,14,11,13,11,13,10,12,12,14,9,13,0,0,0,0,0,0,0.34706715,1.156254,10.00838,1,1.156254,0.34706715,10.00838,9,59713643048,50,0.00099945068359375,0.00099945068359375,0.003991842269897461
10,109,10.9,5,0,0.7664211147597858,11,14,10,14,11,14,12,14,10,14,11,14,0,0,0,0,0,0,0,0,0.30919623,0.7328101,8.889709,1,0.7328101,0.30919623,8.889709,10,59713643048,50,0.0,0.0,0.002529144287109375
11,83,8.3,5,0,0.7664211147597858,9,10,11,14,9,12,12,14,11,14,12,14,12,13,0,0,0,0,0,0,0.15809438,0.7924264,8.090119,1,0.7924264,0.15809438,8.090119,11,59713643048,50,0.00099945068359375,0.00099945068359375,0.003992795944213867
12,56,5.6,5,1,0.7664211147597858,10,11,10,12,10,12,11,13,11,13,9,13,0,0,0,0,0,0,0,0,0.20419419,0.75382704,5.7400455,1,0.75382704,0.20419419,5.7400455,12,59713643048,50,0.0,0.0,0.005001068115234375
13,154,15.4,5,1,0.7664211147597858,10,13,9,11,9,12,9,11,10,13,11,14,10,12,0,0,0,0,0,0,0.32020262,0.9569219,9.158295,1,0.9569219,0.32020262,9.158295,13,59713643048,50,0.0010006427764892578,0.0010006427764892578,0.004003286361694336
14,59,5.9,5,1,0.7664211147597858,9,13,11,12,12,13,12,14,12,14,12,14,12,14,0,0,0,0,0,0,0.13244826,0.9422383,7.2546453,1,0.9422383,0.13244826,7.2546453,0,59713643048,50,0.0009932518005371094,0.0009932518005371094,0.0029993057250976562
15,59,5.9,5,1,0.7664211147597858,9,13,11,12,12,13,12,14,12,14,12,14,12,14,0,0,0,0,0,0,0.13244826,0.9422383,7.2546453,1,0.9422383,0.13244826,7.2546453,0,59713643048,50,0.0009932518005371094,0.0009932518005371094,0.002997875213623047
16,82,8.2,5,1,0.7664211147597858,9,10,10,13,9,10,11,12,10,11,12,14,9,13,0,0,0,0,0,0,0.13995463,0.65753967,7.6933265,1,0.65753967,0.13995463,7.6933265,14,59713643048,50,0.0,0.0,0.004000425338745117
17,190,19.0,5,1,0.7664211147597858,10,11,11,14,9,12,12,14,11,14,12,14,0,0,0,0,0,0,0,0,0.41884527,1.1937082,9.442636,1,1.1937082,0.41884527,9.442636,15,59713643048,50,0.0010006427764892578,0.0010006427764892578,0.00399017333984375
18,15,1.5,5,1,0.7664211147597858,12,13,9,10,9,12,9,12,11,13,9,12,9,11,0,0,0,0,0,0,0.06875062,0.97208124,4.086305,1,0.97208124,0.06875062,4.086305,16,59713643048,50,0.0,0.0,0.003001689910888672
19,185,18.5,5,1,0.7664211147597858,9,12,10,11,9,11,9,11,10,14,10,11,11,14,11,14,9,12,0,0,0.33757532,1.0948526,11.588333,1,1.0948526,0.33757532,11.588333,17,59713643048,50,0.0019996166229248047,0.0019996166229248047,0.0020008087158203125
20,109,10.9,5,1,0.7664211147597858,11,14,10,14,11,14,12,14,10,14,11,14,0,0,0,0,0,0,0,0,0.30919623,0.7328101,8.889709,1,0.7328101,0.30919623,8.889709,10,59713643048,50,0.0,0.0,0.004997968673706055
21,109,10.9,5,1,0.7664211147597858,11,14,10,14,11,14,12,14,10,14,11,14,0,0,0,0,0,0,0,0,0.30919623,0.7328101,8.889709,1,0.7328101,0.30919623,8.889709,10,59713643048,50,0.0,0.0,0.004998922348022461
22,154,15.4,5,1,0.7664211147597858,10,11,9,11,9,11,11,13,10,11,11,14,10,12,0,0,0,0,0,0,0.33429462,0.9377522,8.957552,1,0.9377522,0.33429462,8.957552,18,59713643048,50,0.0009937286376953125,0.0009937286376953125,0.004999876022338867
23,180,18.0,5,1,0.7664211147597858,12,13,10,11,9,11,9,11,9,11,10,14,10,13,0,0,0,0,0,0,0.30715692,1.1354567,8.907439,1,1.1354567,0.30715692,8.907439,19,59713643048,50,0.0009999275207519531,0.0009999275207519531,0.003997325897216797
24,62,6.2,5,2,0.7664211147597858,9,13,11,12,12,14,12,14,12,14,12,14,12,14,0,0,0,0,0,0,0.13508509,0.94677275,7.3625402,1,0.94677275,0.13508509,7.3625402,20,59713643048,50,0.0,0.0,0.003998994827270508
25,59,5.9,5,2,0.7664211147597858,9,13,11,12,12,13,12,14,12,14,12,14,12,14,0,0,0,0,0,0,0.13244826,0.9422383,7.2546453,1,0.9422383,0.13244826,7.2546453,0,59713643048,50,0.0009932518005371094,0.0009932518005371094,0.004024982452392578
26,59,5.9,5,2,0.7664211147597858,9,13,11,12,12,14,12,14,12,14,12,14,0,0,0,0,0,0,0,0,0.20191228,0.8344843,6.4986477,1,0.8344843,0.20191228,6.4986477,21,59713643048,50,0.0,0.0,0.00599980354309082
27,84,8.4,5,2,0.7664211147597858,12,14,9,12,12,13,10,11,9,13,11,14,9,11,12,14,9,12,12,14,0.2784937,0.7625713,10.861095,1,0.7625713,0.2784937,10.861095,22,59713643048,50,0.0,0.0,0.005531787872314453
28,56,5.6,5,2,0.7664211147597858,12,14,10,12,10,12,10,14,11,13,11,14,11,14,9,13,9,10,0,0,0.12085791,0.88693947,7.9302263,1,0.88693947,0.12085791,7.9302263,23,59713643048,50,0.0,0.0,0.004000425338745117
29,56,5.6,5,2,0.7664211147597858,10,11,10,12,10,12,11,13,11,13,9,13,0,0,0,0,0,0,0,0,0.20419419,0.75382704,5.7400455,1,0.75382704,0.20419419,5.7400455,12,59713643048,50,0.0,0.0,0.003999948501586914
30,59,5.9,5,2,0.7664211147597858,9,13,10,14,10,14,12,14,9,11,12,14,0,0,0,0,0,0,0,0,0.19013233,0.7939895,6.5136566,1,0.7939895,0.19013233,6.5136566,24,59713643048,50,0.001004934310913086,0.001004934310913086,0.003014802932739258
31,109,10.9,5,2,0.7664211147597858,10,14,10,13,11,14,11,14,11,14,0,0,0,0,0,0,0,0,0,0,0.19124813,0.54067594,8.199857,1,0.54067594,0.19124813,8.199857,25,59713643048,50,0.0009984970092773438,0.0009984970092773438,0.004002094268798828
32,82,8.2,5,2,0.7664211147597858,12,13,10,13,9,12,9,11,11,12,11,12,9,10,9,11,9,13,0,0,0.13701311,0.7624361,8.549113,1,0.7624361,0.13701311,8.549113,26,59713643048,50,0.0,0.0,0.004999637603759766
33,15,1.5,5,2,0.7664211147597858,9,10,9,10,9,12,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0.03346996,0.7472159,1.4733365,1,0.7472159,0.03346996,1.4733365,27,59713643048,50,0.0010066032409667969,0.0010066032409667969,0.0009992122650146484
34,56,5.6,5,2,0.7664211147597858,12,14,9,10,10,12,11,14,11,13,11,14,11,14,9,13,9,10,0,0,0.14455014,0.8673287,8.009659,1,0.8673287,0.14455014,8.009659,28,59713643048,50,0.0010020732879638672,0.0010020732879638672,0.003001689910888672
35,135,13.5,5,2,0.7664211147597858,9,12,10,11,11,13,10,11,10,12,10,11,11,12,9,12,0,0,0,0,0.16324338,0.7485725,8.745033,1,0.7485725,0.16324338,8.745033,29,59713643048,50,0.0010004043579101562,0.0010004043579101562,0.0010001659393310547
36,15,1.5,5,3,0.7664211147597858,9,10,9,10,9,12,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0.03346996,0.7472159,1.4733365,1,0.7472159,0.03346996,1.4733365,27,59713643048,50,0.0010066032409667969,0.0010066032409667969,0.0009984970092773438
37,15,1.5,5,3,0.7664211147597858,9,10,9,10,9,12,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0.03346996,0.7472159,1.4733365,1,0.7472159,0.03346996,1.4733365,27,59713643048,50,0.0010066032409667969,0.0010066032409667969,0.004005908966064453
38,132,13.2,5,3,0.7664211147597858,9,13,12,14,12,13,10,12,10,11,9,10,10,11,9,12,0,0,0,0,0.17200941,0.6963714,8.953957,1,0.6963714,0.17200941,8.953957,30,59713643048,50,0.0019834041595458984,0.0019834041595458984,0.004006147384643555
39,82,8.2,5,3,0.7664211147597858,9,10,10,13,9,10,11,12,12,13,9,12,0,0,0,0,0,0,0,0,0.22867376,0.614412,6.7869964,1,0.614412,0.22867376,6.7869964,31,59713643048,50,0.0,0.0,0.001999378204345703
40,15,1.5,5,3,0.7664211147597858,9,10,10,11,9,12,9,12,11,13,12,14,9,10,0,0,0,0,0,0,0.039928883,0.9918551,4.018247,1,0.9918551,0.039928883,4.018247,32,59713643048,50,0.0,0.0,0.0019998550415039062
41,109,10.9,5,3,0.7664211147597858,12,14,9,12,10,13,11,14,11,14,0,0,0,0,0,0,0,0,0,0,0.16939978,0.58933944,7.631549,1,0.58933944,0.16939978,7.631549,33,59713643048,50,0.0010044574737548828,0.0010044574737548828,0.0030090808868408203
42,84,8.4,5,3,0.7664211147597858,9,12,10,11,11,14,11,14,10,12,9,12,10,14,12,14,0,0,0,0,0.09360853,0.747891,7.652126,1,0.747891,0.09360853,7.652126,34,59713643048,50,0.0010051727294921875,0.0010051727294921875,0.0019998550415039062
43,82,8.2,5,3,0.7664211147597858,9,11,9,12,9,10,12,13,12,14,9,13,0,0,0,0,0,0,0,0,0.24975674,0.61122555,7.282035,1,0.61122555,0.24975674,7.282035,35,59713643048,50,0.0010044574737548828,0.0010044574737548828,0.0010037422180175781
44,59,5.9,5,3,0.7664211147597858,9,13,10,14,10,14,12,14,9,11,12,14,0,0,0,0,0,0,0,0,0.19013233,0.7939895,6.5136566,1,0.7939895,0.19013233,6.5136566,24,59713643048,50,0.001004934310913086,0.001004934310913086,0.0009989738464355469
45,59,5.9,5,3,0.7664211147597858,9,13,10,14,10,14,12,14,9,11,12,14,0,0,0,0,0,0,0,0,0.19013233,0.7939895,6.5136566,1,0.7939895,0.19013233,6.5136566,24,59713643048,50,0.001004934310913086,0.001004934310913086,0.0040035247802734375
46,56,5.6,5,3,0.7664211147597858,12,14,10,11,10,12,10,14,11,12,11,14,10,13,9,13,9,13,0,0,0.11508395,0.85740787,8.053825,1,0.85740787,0.11508395,8.053825,36,59713643048,50,0.0,0.0,0.006503582000732422
47,82,8.2,5,3,0.7664211147597858,9,10,10,13,9,10,11,12,10,11,12,14,0,0,0,0,0,0,0,0,0.21858835,0.64005476,6.7299285,1,0.64005476,0.21858835,6.7299285,37,59713643048,50,0.0,0.0,0.0010006427764892578
48,81,8.1,5,4,0.7664211147597858,9,10,10,13,9,10,11,12,10,11,12,14,9,11,0,0,0,0,0,0,0.1522641,0.6755505,7.3718376,1,0.6755505,0.1522641,7.3718376,38,59713643048,50,0.0019936561584472656,0.0019936561584472656,0.0029976367950439453
49,15,1.5,5,4,0.7664211147597858,9,10,9,10,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.618896,0.22352299,1,0.618896,0.0,0.22352299,39,59713643048,50,0.0009975433349609375,0.0009975433349609375,0.005001544952392578
50,17,1.7,5,4,0.7664211147597858,9,13,9,12,11,14,11,14,11,14,0,0,0,0,0,0,0,0,0,0,0.11524159,0.9661258,3.7011507,1,0.9661258,0.11524159,3.7011507,40,59713643048,50,0.0,0.0,0.0060040950775146484
51,107,10.7,5,4,0.7664211147597858,9,10,9,10,11,14,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0.093939,0.57260823,4.930326,1,0.57260823,0.093939,4.930326,41,59713643048,50,0.0010058879852294922,0.0010058879852294922,0.005986452102661133
52,109,10.9,5,4,0.7664211147597858,9,13,10,13,11,13,11,14,11,14,0,0,0,0,0,0,0,0,0,0,0.193157,0.5104665,8.246117,1,0.5104665,0.193157,8.246117,42,59713643048,50,0.0,0.0,0.003019571304321289
53,82,8.2,5,4,0.7664211147597858,9,10,10,13,9,10,11,12,10,11,11,12,9,13,0,0,0,0,0,0,0.115728885,0.6306806,7.673473,1,0.6306806,0.115728885,7.673473,43,59713643048,50,0.000997304916381836,0.000997304916381836,0.006997108459472656
54,20,2.0,5,4,0.7664211147597858,9,10,9,10,9,12,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0.046105698,0.73376054,1.6731427,1,0.73376054,0.046105698,1.6731427,44,59713643048,50,0.0009984970092773438,0.0009984970092773438,0.004997730255126953
55,109,10.9,5,4,0.7664211147597858,10,14,10,13,11,14,11,14,11,14,0,0,0,0,0,0,0,0,0,0,0.19124813,0.54067594,8.199857,1,0.54067594,0.19124813,8.199857,25,59713643048,50,0.0009984970092773438,0.0009984970092773438,0.005005836486816406
56,15,1.5,5,4,0.7664211147597858,9,10,9,10,10,11,9,12,9,10,0,0,0,0,0,0,0,0,0,0,0.03792052,0.774593,2.4481268,1,0.774593,0.03792052,2.4481268,45,59713643048,50,0.0,0.0,0.0009992122650146484
57,132,13.2,5,4,0.7664211147597858,9,13,12,14,12,13,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0.18355452,0.66034925,6.205793,1,0.66034925,0.18355452,6.205793,46,59713643048,50,0.0010025501251220703,0.0010025501251220703,0.0030002593994140625
58,17,1.7,5,4,0.7664211147597858,9,10,10,11,9,12,9,11,11,13,12,14,9,10,0,0,0,0,0,0,0.041079044,0.977843,4.078763,1,0.977843,0.041079044,4.078763,47,59713643048,50,0.0010039806365966797,0.0010039806365966797,0.004003047943115234
59,79,7.9,5,4,0.7664211147597858,9,10,10,13,9,10,11,12,9,12,0,0,0,0,0,0,0,0,0,0,0.15971553,0.58111066,6.1008186,1,0.58111066,0.15971553,6.1008186,48,59713643048,50,0.001001119613647461,0.001001119613647461,0.004010677337646484
60,109,10.9,5,5,0.7664211147597858,10,13,10,13,11,14,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0.13132346,0.5963051,5.6088767,1,0.5963051,0.13132346,5.6088767,49,59713643048,50,0.0009970664978027344,0.0009970664978027344,0.004019498825073242
