,robot_speed,robot_speed_kmh,simulation_duration,generation,test_loss,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,delivery_rate,utilization_rate,num_risks,simulations,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,sequential_execution_time,execution_time
0,21,2.1,5,0,2.4358856890882765,9,10,12,14,11,14,12,14,9,12,10,14,0,0,0,0,0,0,0,0,0.0,0.7966373,5.391896,1,0.7966373,0.0,5.391896,0,59713643048,50,0.0009999275207519531,0.0009999275207519531,3.206080436706543
1,159,15.9,5,0,2.4358856890882765,10,12,10,11,12,14,9,13,11,13,11,14,9,11,11,14,0,0,0,0,0.31680995,1.0677209,9.220667,1,1.0677209,0.31680995,9.220667,1,59713643048,50,0.0,0.0,1.7212562561035156
2,91,9.1,5,0,2.4358856890882765,9,13,11,12,9,11,11,14,12,13,12,14,10,14,9,11,0,0,0,0,0.12638676,1.0265509,7.8857017,1,1.0265509,0.12638676,7.8857017,2,59713643048,50,0.0009999275207519531,0.0009999275207519531,1.6391856670379639
3,184,18.4,5,0,2.4358856890882765,10,11,12,14,11,14,12,14,12,14,12,14,10,12,9,12,12,14,0,0,0.7039798,1.1186842,11.9246645,1,1.1186842,0.7039798,11.9246645,3,59713643048,50,0.0,0.0,1.6448140144348145
4,114,11.4,5,0,2.4358856890882765,12,13,11,12,9,12,10,13,11,12,10,12,11,14,9,11,11,13,0,0,0.29124427,1.1106471,9.002192,1,1.1106471,0.29124427,9.002192,4,59713643048,50,0.0,0.0,1.7287356853485107
5,98,9.8,5,0,2.4358856890882765,11,14,11,14,10,13,9,11,9,10,10,13,10,14,11,13,0,0,0,0,0.020380914,1.0776302,7.546573,1,1.0776302,0.020380914,7.546573,5,59713643048,50,0.0009992122650146484,0.0009992122650146484,1.6822795867919922
6,155,15.5,5,0,2.4358856890882765,10,12,9,13,12,14,10,13,12,14,10,13,0,0,0,0,0,0,0,0,0.4882413,0.8657289,8.895477,1,0.8657289,0.4882413,8.895477,6,59713643048,50,0.0,0.0,1.6652233600616455
7,44,4.4,5,0,2.4358856890882765,12,14,9,12,10,13,10,14,12,13,0,0,0,0,0,0,0,0,0,0,0.0,0.9239024,4.232467,1,0.9239024,0.0,4.232467,7,59713643048,50,0.00106048583984375,0.00106048583984375,1.702324390411377
8,180,18.0,5,0,2.4358856890882765,10,12,11,12,12,14,11,13,11,14,10,14,9,13,9,10,0,0,0,0,0.5188673,1.0243936,10.188911,1,1.0243936,0.5188673,10.188911,8,59713643048,50,0.0009999275207519531,0.0009999275207519531,0.005999326705932617
9,158,15.8,5,0,2.4358856890882765,11,14,10,13,12,14,11,12,10,13,10,11,10,13,10,12,10,13,0,0,0.6595122,1.0533066,11.284694,1,1.0533066,0.6595122,11.284694,9,59713643048,50,0.0,0.0,0.005003452301025391
10,179,17.9,5,0,2.4358856890882765,11,12,11,14,12,14,10,11,11,14,11,13,12,14,11,14,0,0,0,0,0.40093422,1.094824,10.112419,1,1.094824,0.40093422,10.112419,10,59713643048,50,0.0,0.0,0.012000322341918945
11,95,9.5,5,0,2.4358856890882765,12,14,10,14,11,13,10,11,10,12,11,12,0,0,0,0,0,0,0,0,0.28855294,0.834991,7.492544,1,0.834991,0.28855294,7.492544,11,59713643048,50,0.0,0.0,0.011000394821166992
12,180,18.0,5,1,2.4358856890882765,10,11,11,12,12,14,10,13,11,12,10,14,9,13,10,11,9,10,0,0,0.5934252,1.0767109,10.790307,1,1.0767109,0.5934252,10.790307,12,59713643048,50,0.0010159015655517578,0.0010159015655517578,0.013999700546264648
13,114,11.4,5,1,2.4358856890882765,12,13,11,12,9,12,11,13,10,14,11,14,9,11,0,0,0,0,0,0,0.29928106,0.9187987,8.214084,1,0.9187987,0.29928106,8.214084,13,59713643048,50,0.0019915103912353516,0.0019915103912353516,0.01399850845336914
