,robot_speed,robot_speed_kmh,simulation_duration,generation,test_loss,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,delivery_rate,utilization_rate,num_risks,simulations,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,sequential_execution_time,execution_time
0,152,15.2,5,0,2.527276108946119,12,13,9,11,9,12,9,10,9,12,10,13,11,12,11,14,12,14,0,0,0.324870228767395,0.8010326027870178,10.314663887023926,1,0.8010326027870178,0.324870228767395,10.314663887023926,0.0,59713643048.0,50.0,0.0009996891021728516,0.0009996891021728516,3.256824493408203
1,56,5.6,5,0,2.527276108946119,12,14,11,14,11,14,12,14,9,13,10,14,11,13,12,13,11,12,0,0,0.2638857364654541,0.8687770962715149,8.39472484588623,1,0.8687770962715149,0.2638857364654541,8.39472484588623,1.0,59713643048.0,50.0,0.0,0.0,1.653148889541626
2,73,7.3,5,0,2.527276108946119,9,12,9,13,9,10,12,14,11,12,11,14,0,0,0,0,0,0,0,0,0.15951265394687653,0.8106830716133118,6.500309944152832,1,0.8106830716133118,0.15951265394687653,6.500309944152832,2.0,59713643048.0,50.0,0.001986265182495117,0.001986265182495117,1.6916794776916504
3,153,15.3,5,0,2.527276108946119,11,14,9,12,11,12,11,13,9,13,11,12,0,0,0,0,0,0,0,0,0.2286163717508316,0.8154208064079285,8.442901611328125,1,0.8154208064079285,0.2286163717508316,8.442901611328125,3.0,59713643048.0,50.0,0.0010013580322265625,0.0010013580322265625,1.6938402652740479
4,179,17.9,5,0,2.527276108946119,10,11,9,11,9,13,9,11,9,12,9,13,11,13,12,14,10,13,0,0,0.30801963806152344,0.9343518614768982,10.634642601013184,1,0.9343518614768982,0.30801963806152344,10.634642601013184,4.0,59713643048.0,50.0,0.0,0.0,1.913079023361206
5,25,2.5,5,0,2.527276108946119,9,13,11,13,10,13,12,13,11,14,12,13,10,14,9,11,11,13,0,0,0.2683526277542114,0.7254714369773865,8.186970710754395,1,0.7254714369773865,0.2683526277542114,8.186970710754395,5.0,59713643048.0,50.0,0.0009965896606445312,0.0009965896606445312,1.7592482566833496
6,69,6.9,5,0,2.527276108946119,11,14,10,12,10,13,11,13,10,11,11,14,12,14,10,12,0,0,0,0,0.21470560133457184,0.8836768269538879,7.140638828277588,1,0.8836768269538879,0.21470560133457184,7.140638828277588,6.0,59713643048.0,50.0,0.0010013580322265625,0.0010013580322265625,1.6518521308898926
7,72,7.2,5,0,2.527276108946119,9,10,12,14,12,13,10,12,9,13,12,14,11,13,0,0,0,0,0,0,0.21694542467594147,0.8356403708457947,7.645668983459473,1,0.8356403708457947,0.21694542467594147,7.645668983459473,7.0,59713643048.0,50.0,0.0014874935150146484,0.0014874935150146484,1.731654167175293
8,50,5.0,5,0,2.527276108946119,10,14,10,12,9,13,11,14,12,14,9,11,10,11,12,13,11,13,0,0,0.30331945419311523,0.6840336918830872,8.128887176513672,1,0.6840336918830872,0.30331945419311523,8.128887176513672,8.0,59713643048.0,50.0,0.0,0.0,0.004999399185180664
9,193,19.3,5,0,2.527276108946119,11,12,9,10,10,13,9,12,10,14,12,14,12,14,10,12,9,11,0,0,0.3837496042251587,0.8691578507423401,11.488030433654785,1,0.8691578507423401,0.3837496042251587,11.488030433654785,9.0,59713643048.0,50.0,0.0009975433349609375,0.0009975433349609375,0.009003400802612305
10,156,15.6,5,0,2.527276108946119,10,14,12,14,10,12,10,13,12,14,11,14,10,11,0,0,0,0,0,0,0.3113677501678467,0.80694180727005,9.667754173278809,1,0.80694180727005,0.3113677501678467,9.667754173278809,10.0,59713643048.0,50.0,0.00099945068359375,0.00099945068359375,0.008984088897705078
