12 0 9 1 9 3 10 0 9 0 11 1 9 0 11 4 10 0 12 0 77 
11 0 9 0 9 3 10 0 9 0 9 0 9 0 10 1 10 0 12 0 14 
11 0 9 1 9 1 10 0 9 0 11 1 9 0 11 1 10 0 12 0 13 
11 0 9 1 9 2 10 0 9 0 11 1 9 0 11 1 10 1 12 0 10 
12 0 9 1 9 3 10 0 9 0 10 1 9 0 11 3 10 0 12 0 77 
12 0 9 1 9 3 10 0 9 0 11 1 9 0 11 4 10 0 12 0 77 
11 0 9 0 9 3 10 0 9 0 11 0 9 0 9 2 10 0 12 0 13 
10 0 9 1 9 3 10 0 9 0 11 1 9 0 11 1 10 0 12 0 11 
11 0 9 0 9 3 10 0 9 0 9 0 9 0 10 0 10 0 12 1 13 
11 0 9 1 9 0 10 0 9 0 11 1 9 0 11 1 10 0 12 0 13 
11 0 9 1 9 2 10 0 9 0 11 1 9 0 11 0 10 1 12 0 10 
12 0 9 1 9 3 10 0 9 0 9 1 9 0 10 0 10 0 12 1 13 
