10 0 11 0 9 0 9 0 9 0 11 0 11 0 9 0 11 0 9 0 13 
11 0 11 0 9 0 9 0 11 0 10 1 11 0 9 0 10 0 9 0 20 
11 0 11 0 9 0 9 0 9 0 11 0 11 0 9 0 11 0 9 0 13 
11 0 11 0 9 0 9 0 11 0 10 1 11 0 9 0 10 0 9 0 20 
11 0 11 0 9 0 9 0 11 0 11 2 11 0 9 0 10 0 9 0 11 
11 0 11 0 9 0 9 0 11 0 11 2 11 0 9 0 10 0 9 0 11 
11 0 11 0 9 0 9 0 11 0 9 1 11 0 9 0 10 0 9 0 10 
11 0 11 0 9 0 9 0 9 0 9 0 11 1 9 0 11 0 9 3 14 
11 0 11 0 9 0 9 0 9 0 9 0 11 1 9 0 11 0 9 3 14 
11 0 11 0 9 0 9 0 11 0 9 1 11 0 9 0 10 0 9 0 17 
11 0 11 0 9 0 9 0 11 0 9 1 11 0 9 0 10 0 9 0 11 
11 0 11 0 9 0 9 0 11 0 9 1 11 0 9 0 10 0 9 0 20 
