,robot_speed,robot_speed_kmh,simulation_duration,generation,test_loss,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,delivery_rate,utilization_rate,num_risks,simulations,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,sequential_execution_time,execution_time
0,81,8.1,5,0,0.6972496138619525,11,12,9,10,10,13,10,14,10,12,0,0,0,0,0,0,0,0,0,0,0.08044682443141937,0.7129548192024231,5.651703834533691,1,0.7129548192024231,0.08044682443141937,5.651703834533691,0.0,59713643048.0,50.0,0.001001596450805664,0.001001596450805664,0.0010018348693847656
1,107,10.7,5,0,0.6972496138619525,12,14,9,10,9,12,9,10,12,13,12,14,11,14,10,13,0,0,0,0,0.23519711196422577,0.8953617811203003,8.279885292053223,1,0.8953617811203003,0.23519711196422577,8.279885292053223,1.0,59713643048.0,50.0,0.0009996891021728516,0.0009996891021728516,0.0009889602661132812
2,15,1.5,5,0,0.6972496138619525,12,14,12,13,12,14,11,14,12,14,11,12,9,13,0,0,0,0,0,0,0.09723888337612152,0.8749927282333374,6.291830062866211,1,0.8749927282333374,0.09723888337612152,6.291830062866211,2.0,59713643048.0,50.0,0.0009996891021728516,0.0009996891021728516,0.00099945068359375
3,26,2.6,5,0,0.6972496138619525,11,14,9,10,9,11,12,14,9,10,10,13,9,11,0,0,0,0,0,0,0.05711860954761505,0.7589651346206665,5.702691555023193,1,0.7589651346206665,0.05711860954761505,5.702691555023193,3.0,59713643048.0,50.0,0.0010051727294921875,0.0010051727294921875,0.0010004043579101562
4,48,4.8,5,0,0.6972496138619525,9,10,12,14,9,11,9,10,11,14,12,14,12,14,12,14,12,14,0,0,0.25816816091537476,1.0022631883621216,8.444683074951172,1,1.0022631883621216,0.25816816091537476,8.444683074951172,4.0,59713643048.0,50.0,0.0019991397857666016,0.0019991397857666016,0.0010013580322265625
5,143,14.3,5,0,0.6972496138619525,11,13,10,11,11,14,10,13,12,14,11,12,0,0,0,0,0,0,0,0,0.3431812524795532,0.9765884876251221,8.79015827178955,1,0.9765884876251221,0.3431812524795532,8.79015827178955,5.0,59713643048.0,50.0,0.0009975433349609375,0.0009975433349609375,0.002000093460083008
6,29,2.9,5,0,0.6972496138619525,10,13,12,14,10,12,9,10,10,11,12,13,11,14,9,12,0,0,0,0,0.11865346133708954,0.8199031352996826,6.5510663986206055,1,0.8199031352996826,0.11865346133708954,6.5510663986206055,6.0,59713643048.0,50.0,0.0,0.0,0.005001544952392578
7,171,17.1,5,0,0.6972496138619525,10,11,10,12,10,12,10,13,11,14,12,14,9,10,12,13,0,0,0,0,0.33600717782974243,0.9926738142967224,9.702181816101074,1,0.9926738142967224,0.33600717782974243,9.702181816101074,7.0,59713643048.0,50.0,0.0010020732879638672,0.0010020732879638672,0.004003047943115234
8,162,16.2,5,0,0.6972496138619525,12,14,12,13,10,14,10,12,11,14,0,0,0,0,0,0,0,0,0,0,0.234658345580101,0.9129881262779236,7.84638786315918,1,0.9129881262779236,0.234658345580101,7.84638786315918,8.0,59713643048.0,50.0,0.0,0.0,0.0019981861114501953
9,62,6.2,5,0,0.6972496138619525,11,12,12,13,12,14,12,14,10,11,11,14,10,13,12,14,0,0,0,0,0.09939698874950409,0.8693739175796509,7.121792793273926,1,0.8693739175796509,0.09939698874950409,7.121792793273926,9.0,59713643048.0,50.0,0.0,0.0,0.0020067691802978516
10,194,19.4,5,0,0.6972496138619525,12,14,9,12,12,14,10,12,10,11,12,14,12,14,10,11,0,0,0,0,0.4050271511077881,1.0597432851791382,10.495430946350098,1,1.0597432851791382,0.4050271511077881,10.495430946350098,10.0,59713643048.0,50.0,0.001001119613647461,0.001001119613647461,0.0010013580322265625
