9 0 10 0 10 0 9 0 12 1 10 1 9 1 12 0 10 0 11 0 51 
9 0 9 3 10 0 9 0 12 1 10 1 9 1 12 0 11 0 11 0 51 
9 0 9 1 9 0 9 0 12 1 10 1 9 1 12 0 9 0 10 0 10 
9 0 10 0 10 0 9 0 12 1 10 1 9 1 12 0 10 0 11 0 51 
9 0 10 2 10 0 9 1 12 1 10 1 9 0 12 0 9 0 9 0 51 
9 0 9 1 9 0 9 0 12 1 10 1 9 1 12 0 9 0 11 0 10 
9 0 9 3 10 0 9 0 12 1 10 1 9 0 12 0 11 0 11 0 51 
9 0 10 2 10 0 9 1 12 1 10 1 9 0 12 0 9 0 9 0 51 
9 0 9 3 10 0 9 0 12 1 10 1 9 1 12 0 9 0 11 0 51 
9 0 10 1 10 0 9 0 12 1 10 1 9 0 12 0 9 0 11 0 51 
9 0 9 3 10 0 9 0 12 1 10 1 9 0 12 0 10 0 11 0 51 
9 0 10 2 10 0 9 0 12 1 10 1 9 0 12 0 10 0 11 0 51 
