,robot_speed,robot_speed_kmh,simulation_duration,generation,test_loss,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,delivery_rate,utilization_rate,num_risks,simulations,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,sequential_execution_time,execution_time
0,93,9.3,5,0,0.7823836150978293,10,13,11,14,10,12,9,11,12,14,11,14,10,12,12,14,0,0,0,0,0.16912717,0.97498846,7.7629285,1,0.97498846,0.16912717,7.7629285,0,59713643048,50,0.0009999275207519531,0.0009999275207519531,0.004998683929443359
1,162,16.2,5,0,0.7823836150978293,9,10,10,11,10,13,12,14,9,13,11,14,10,13,0,0,0,0,0,0,0.3438951,0.9892976,9.38662,1,0.9892976,0.3438951,9.38662,1,59713643048,50,0.0,0.0,0.002000570297241211
2,27,2.7,5,0,0.7823836150978293,11,14,10,13,11,13,9,11,9,12,9,13,12,14,9,11,11,14,0,0,0.20515803,0.9556411,7.0028133,1,0.9556411,0.20515803,7.0028133,2,59713643048,50,0.0010001659393310547,0.0010001659393310547,0.0019981861114501953
3,121,12.1,5,0,0.7823836150978293,10,14,10,14,11,14,12,14,11,14,12,14,9,11,12,14,12,14,0,0,0.25617662,1.2617162,10.700255,1,1.2617162,0.25617662,10.700255,3,59713643048,50,0.0,0.0,0.002000093460083008
4,198,19.8,5,0,0.7823836150978293,10,11,11,12,12,14,10,12,10,14,9,10,9,13,9,12,12,14,0,0,0.30839717,1.2492813,11.246,1,1.2492813,0.30839717,11.246,4,59713643048,50,0.0009980201721191406,0.0009980201721191406,0.014007091522216797
5,105,10.5,5,0,0.7823836150978293,11,14,10,11,12,14,12,13,10,11,11,13,11,13,0,0,0,0,0,0,0.25361466,0.9290242,8.011307,1,0.9290242,0.25361466,8.011307,5,59713643048,50,0.0010004043579101562,0.0010004043579101562,0.003003835678100586
6,116,11.6,5,0,0.7823836150978293,12,14,11,13,11,14,11,14,11,14,11,14,9,11,0,0,0,0,0,0,0.23725429,1.0008607,8.378734,1,1.0008607,0.23725429,8.378734,6,59713643048,50,0.0,0.0,0.002000093460083008
7,179,17.9,5,0,0.7823836150978293,11,14,11,13,12,14,10,11,9,10,12,13,9,13,10,11,0,0,0,0,0.24722579,1.1063551,9.966164,1,1.1063551,0.24722579,9.966164,7,59713643048,50,0.0009944438934326172,0.0009944438934326172,0.004992008209228516
8,162,16.2,5,0,0.7823836150978293,12,14,9,13,12,14,10,12,11,14,10,11,0,0,0,0,0,0,0,0,0.21042594,1.0679085,8.772528,1,1.0679085,0.21042594,8.772528,8,59713643048,50,0.0,0.0,0.0049953460693359375
9,67,6.7,5,0,0.7823836150978293,12,14,10,12,11,14,9,13,10,12,11,13,9,13,10,12,0,0,0,0,0.12838826,0.9541272,6.8704267,1,0.9541272,0.12838826,6.8704267,9,59713643048,50,0.001001596450805664,0.001001596450805664,0.005990266799926758
10,34,3.4,5,0,0.7823836150978293,11,12,11,14,11,12,9,13,10,14,10,13,9,12,10,12,9,11,0,0,0.19129106,0.96604156,7.2221017,1,0.96604156,0.19129106,7.2221017,10,59713643048,50,0.0009996891021728516,0.0009996891021728516,0.0049762725830078125
11,85,8.5,5,0,0.7823836150978293,12,14,10,14,11,14,10,11,11,14,10,11,9,10,0,0,0,0,0,0,0.25657797,0.8936969,7.643985,1,0.8936969,0.25657797,7.643985,11,59713643048,50,0.0009806156158447266,0.0009806156158447266,0.0055696964263916016
12,27,2.7,5,1,0.7823836150978293,11,14,10,13,11,13,9,11,9,12,9,13,12,14,9,11,11,14,0,0,0.20515803,0.9556411,7.0028133,1,0.9556411,0.20515803,7.0028133,2,59713643048,50,0.0010001659393310547,0.0010001659393310547,0.0020089149475097656
13,27,2.7,5,1,0.7823836150978293,11,14,10,13,11,13,9,11,9,12,9,13,12,14,9,11,11,14,0,0,0.20515803,0.9556411,7.0028133,1,0.9556411,0.20515803,7.0028133,2,59713643048,50,0.0010001659393310547,0.0010001659393310547,0.0015056133270263672
14,35,3.5,5,1,0.7823836150978293,11,12,10,13,10,11,10,14,10,14,10,13,9,11,10,12,0,0,0,0,0.15691736,0.81253266,6.1803384,1,0.81253266,0.15691736,6.1803384,12,59713643048,50,0.0019919872283935547,0.0019919872283935547,0.0029938220977783203
15,83,8.3,5,1,0.7823836150978293,12,14,10,14,9,12,10,13,10,11,9,10,9,10,0,0,0,0,0,0,0.22263548,0.83905524,6.9528866,1,0.83905524,0.22263548,6.9528866,13,59713643048,50,0.0009996891021728516,0.0009996891021728516,0.0050089359283447266
16,93,9.3,5,1,0.7823836150978293,10,12,9,12,10,12,9,12,11,14,12,14,9,13,10,12,12,14,0,0,0.18927246,1.1689441,9.451357,1,1.1689441,0.18927246,9.451357,14,59713643048,50,0.0009999275207519531,0.0009999275207519531,0.004000186920166016
17,121,12.1,5,1,0.7823836150978293,11,14,10,14,11,14,11,12,12,14,10,12,12,14,12,13,0,0,0,0,0.26187447,1.0095007,8.91187,1,1.0095007,0.26187447,8.91187,15,59713643048,50,0.0009989738464355469,0.0009989738464355469,0.0010001659393310547
18,179,17.9,5,1,0.7823836150978293,11,14,11,13,12,14,10,11,9,10,12,13,9,13,10,11,0,0,0,0,0.24722579,1.1063551,9.966164,1,1.1063551,0.24722579,9.966164,7,59713643048,50,0.0009944438934326172,0.0009944438934326172,0.002001047134399414
19,93,9.3,5,1,0.7823836150978293,10,13,11,14,10,12,9,11,12,14,11,14,10,12,12,14,0,0,0,0,0.16912717,0.97498846,7.7629285,1,0.97498846,0.16912717,7.7629285,0,59713643048,50,0.0009999275207519531,0.0009999275207519531,0.004610538482666016
20,93,9.3,5,1,0.7823836150978293,12,14,11,13,11,13,11,14,12,14,11,14,9,11,0,0,0,0,0,0,0.21108514,0.96199435,7.833803,1,0.96199435,0.21108514,7.833803,16,59713643048,50,0.0009853839874267578,0.0009853839874267578,0.002998828887939453
21,115,11.5,5,1,0.7823836150978293,10,13,11,14,10,14,9,11,9,11,10,12,10,12,12,14,0,0,0,0,0.20541608,0.96810645,7.931639,1,0.96810645,0.20541608,7.931639,17,59713643048,50,0.0010013580322265625,0.0010013580322265625,0.003000974655151367
